sample_id,pose_detected,movement_score,lstm_behavior,behavior_confidence,Inactive_probability,Low_Movement_probability,Normal_Movement_probability,Restless_Movement_probability,Sudden_Movement_probability
9558,1,0.082525423,Sudden_Movement,0.785426021,0.002191,0.002654,0.087451003,0.122276999,0.785426021
9559,1,0.063059799,Sudden_Movement,0.748107016,0.002682,0.003339,0.099578999,0.146292001,0.748107016
9560,1,0.154454299,Sudden_Movement,0.765599012,0.002976,0.003448,0.090565003,0.137411997,0.765599012
9561,1,0.103384906,Sudden_Movement,0.776301026,0.003082,0.003432,0.090025,0.127159998,0.776301026
9562,1,0.102813965,Sudden_Movement,0.77264303,0.003041,0.003539,0.097600996,0.123176001,0.77264303
9563,1,0.073882764,Sudden_Movement,0.764882028,0.00304,0.003182,0.093480997,0.135414004,0.764882028
9564,1,0.087151806,Sudden_Movement,0.683502972,0.003175,0.003685,0.116613999,0.193023995,0.683502972
9565,1,0.224478445,Sudden_Movement,0.619240999,0.002683,0.003578,0.129832,0.244665995,0.619240999
9566,1,0.096101268,Sudden_Movement,0.482030004,0.002241,0.003818,0.170486003,0.341423988,0.482030004
9567,1,0.148040645,Restless_Movement,0.389474988,0.002168,0.004197,0.215739995,0.389474988,0.388419986
9568,1,0.179831705,Restless_Movement,0.475203007,0.002184,0.005088,0.277476996,0.475203007,0.240048006
9569,0,0,No_Pose,0,0,0,0,0,0
9570,1,0,Restless_Movement,0.524577975,0.001885,0.005671,0.338827014,0.524577975,0.129039004
9571,1,0.044579677,Restless_Movement,0.542181015,0.001561,0.005481,0.365260005,0.542181015,0.085518003
9572,1,0.019272643,Restless_Movement,0.534200013,0.001436,0.005409,0.393698007,0.534200013,0.065256998
9573,1,0.039413555,Restless_Movement,0.537855983,0.001551,0.005877,0.396703005,0.537855983,0.058012001
9574,1,0.040029763,Restless_Movement,0.556721985,0.002131,0.007332,0.370931,0.556721985,0.062884003
9575,1,0.038720199,Restless_Movement,0.534449995,0.003476,0.011151,0.375481993,0.534449995,0.075439997
9576,1,0.025164582,Restless_Movement,0.507480979,0.00897,0.022963,0.366935015,0.507480979,0.093650997
9577,1,0.020999945,Restless_Movement,0.420675009,0.046957001,0.069872998,0.374399006,0.420675009,0.088096
9578,1,0.02917559,Normal_Movement,0.354671001,0.192098007,0.167834997,0.354671001,0.219922006,0.065474004
9579,1,0.030347312,Inactive,0.441911995,0.441911995,0.276475996,0.206942007,0.051809002,0.022861
9580,1,0.003160543,Inactive,0.571587026,0.571587026,0.317223996,0.098814003,0.008175,0.004202
9581,1,0.050645797,Inactive,0.72042799,0.72042799,0.230359003,0.046514001,0.001672,0.001027
9582,1,0.033101708,Inactive,0.819418013,0.819418013,0.154210001,0.025543001,0.000468,0.000361
9583,1,0.023814864,Inactive,0.853882015,0.853882015,0.125744998,0.019887,0.000264,0.000223
9584,1,0.006730463,Inactive,0.870288014,0.870288014,0.111419,0.017922999,0.000196,0.000175
9585,1,0.006867854,Inactive,0.888369977,0.888369977,0.094850004,0.016487001,0.000153,0.00014
9586,1,0.022541867,Inactive,0.908396006,0.908396006,0.076401003,0.014975,0.000118,0.00011
9587,1,0.022775656,Inactive,0.926434994,0.926434994,0.059756,0.013633,9.20E-05,8.50E-05
9588,1,0.016156503,Inactive,0.940235019,0.940235019,0.047033999,0.012591,7.30E-05,6.70E-05
9589,1,0.010358005,Inactive,0.951267004,0.951267004,0.036977001,0.011642,6.00E-05,5.40E-05
9590,1,0.005947357,Inactive,0.958846986,0.958846986,0.030230001,0.010828,5.00E-05,4.50E-05
9591,1,0.006628045,Inactive,0.963975012,0.963975012,0.025811,0.010132,4.30E-05,3.80E-05
9592,1,0.006814076,Inactive,0.967203021,0.967203021,0.023081999,0.009643,3.90E-05,3.40E-05
9593,1,0.011845521,Inactive,0.969291985,0.969291985,0.021354999,0.009285,3.60E-05,3.20E-05
9594,1,0.013913329,Inactive,0.97091502,0.97091502,0.020028999,0.008992,3.40E-05,3.00E-05
9595,1,0.010535882,Inactive,0.972181976,0.972181976,0.019003,0.008755,3.20E-05,2.80E-05
9596,1,0.067132262,Inactive,0.973519981,0.973519981,0.018053001,0.008372,2.90E-05,2.60E-05
9597,1,0.014566193,Inactive,0.974893987,0.974893987,0.017162999,0.007894,2.60E-05,2.30E-05
9598,1,0.017741729,Inactive,0.975422978,0.975422978,0.016905,0.007625,2.50E-05,2.20E-05
9599,1,0.020407241,Inactive,0.974758983,0.974758983,0.017655,0.00754,2.50E-05,2.20E-05
9600,1,0.014571509,Inactive,0.976113975,0.976113975,0.016596001,0.007246,2.40E-05,2.00E-05
9601,1,0.012056138,Inactive,0.977063,0.977063,0.015854999,0.007038,2.30E-05,2.00E-05
9602,1,0.011959891,Inactive,0.977263987,0.977263987,0.015764,0.006929,2.30E-05,2.00E-05
9603,1,0.015454525,Inactive,0.977136016,0.977136016,0.015984001,0.006836,2.40E-05,2.00E-05
9604,1,0.012169757,Inactive,0.976898015,0.976898015,0.016364001,0.006695,2.40E-05,2.00E-05
9605,1,0.039307707,Inactive,0.976032972,0.976032972,0.01726,0.006663,2.40E-05,2.00E-05
9606,1,0.005084802,Inactive,0.975520015,0.975520015,0.017808,0.006628,2.40E-05,2.00E-05
9607,1,0.017738031,Inactive,0.974932015,0.974932015,0.018355001,0.006669,2.40E-05,2.00E-05
9608,1,0.030847242,Inactive,0.974418998,0.974418998,0.018785,0.00675,2.50E-05,2.00E-05
9609,1,0.013386659,Inactive,0.974134028,0.974134028,0.019003,0.006818,2.50E-05,2.00E-05
9610,1,0.018932539,Inactive,0.974003017,0.974003017,0.019088,0.006863,2.50E-05,2.00E-05
9611,1,0.017301677,Inactive,0.973640978,0.973640978,0.019366,0.006947,2.60E-05,2.10E-05
9612,1,0.003914971,Inactive,0.973380983,0.973380983,0.019535,0.007036,2.70E-05,2.10E-05
9613,1,0.030468386,Inactive,0.972787023,0.972787023,0.019983999,0.007178,2.80E-05,2.20E-05
9614,1,0.01583987,Inactive,0.972741008,0.972741008,0.019979,0.007229,2.80E-05,2.20E-05
9615,1,0.055992501,Inactive,0.972759008,0.972759008,0.019911001,0.00728,2.80E-05,2.20E-05
9616,1,0.007914298,Inactive,0.973093987,0.973093987,0.019650999,0.007206,2.70E-05,2.20E-05
9617,1,0.026636912,Inactive,0.973249018,0.973249018,0.019543,0.007159,2.70E-05,2.20E-05
9618,1,0.01525348,Inactive,0.973432004,0.973432004,0.019433999,0.007086,2.70E-05,2.10E-05
9619,1,0.086136401,Inactive,0.973468006,0.973468006,0.019422,0.007063,2.60E-05,2.10E-05
9620,1,0.05216878,Inactive,0.973879993,0.973879993,0.019257,0.006819,2.40E-05,1.90E-05
9621,1,0.085523442,Inactive,0.972896993,0.972896993,0.020251,0.006807,2.50E-05,1.90E-05
9622,1,0.035594975,Inactive,0.971430004,0.971430004,0.021493999,0.007029,2.70E-05,2.10E-05
9623,1,0.045618801,Inactive,0.968177021,0.968177021,0.024003999,0.007761,3.30E-05,2.50E-05
9624,1,0.026166875,Inactive,0.963649988,0.963649988,0.027422,0.008855,4.20E-05,3.10E-05
9625,1,0.016898886,Inactive,0.958498001,0.958498001,0.031272002,0.010139,5.20E-05,3.90E-05
9626,1,0.030755771,Inactive,0.952785015,0.952785015,0.035445001,0.011659,6.30E-05,4.80E-05
9627,1,0.014512593,Inactive,0.947789013,0.947789013,0.038867,0.013208,7.60E-05,6.00E-05
9628,1,0.052369362,Inactive,0.942516983,0.942516983,0.041965,0.015337,1.00E-04,8.20E-05
9629,1,0.016252319,Inactive,0.937925994,0.937925994,0.04397,0.017852999,0.000135,0.000116
9630,1,0.055171906,Inactive,0.930135012,0.930135012,0.046937998,0.022515999,0.000217,0.000194
9631,1,0.016545983,Inactive,0.92663002,0.92663002,0.047704,0.025118001,0.000287,0.000262
9632,1,0.091490912,Inactive,0.919529021,0.919529021,0.050163001,0.029532,0.000408,0.000368
9633,1,0.04237497,Inactive,0.898328006,0.898328006,0.060219999,0.040295999,0.00062,0.000536
9634,1,0.033589594,Inactive,0.856671989,0.856671989,0.080742002,0.060697,0.001028,0.00086
9635,1,0.015910196,Inactive,0.84236002,0.84236002,0.087676004,0.067757003,0.00121,0.000996
9636,1,0.012245667,Inactive,0.802954018,0.802954018,0.107571997,0.086493999,0.001675,0.001306
9637,1,0.01493357,Inactive,0.772372007,0.772372007,0.123251997,0.100824997,0.002046,0.001505
9638,1,0.017484984,Inactive,0.746675014,0.746675014,0.135198995,0.114147998,0.002354,0.001625
9639,1,0.016321907,Inactive,0.713966012,0.713966012,0.152297005,0.129403993,0.002618,0.001714
9640,1,0.020423355,Inactive,0.681895971,0.681895971,0.168790996,0.144795999,0.002796,0.001721
9641,1,0.042591739,Inactive,0.654909015,0.654909015,0.182144001,0.158244997,0.002965,0.001737
9642,1,0.082582161,Inactive,0.624436021,0.624436021,0.203466997,0.167101994,0.003147,0.001848
9643,1,0.104789786,Inactive,0.606877029,0.606877029,0.220508993,0.167708993,0.003004,0.001902
9644,1,0.033510953,Inactive,0.56883198,0.56883198,0.274538994,0.150828004,0.003352,0.002449
9645,1,0.071344358,Inactive,0.610689998,0.610689998,0.248889998,0.135300994,0.003004,0.002114
9646,1,0.019592529,Inactive,0.507575989,0.507575989,0.337368011,0.144318998,0.00569,0.005048
9647,1,0.04990592,Normal_Movement,0.438899994,0.183261007,0.32237801,0.438899994,0.024490001,0.030971
9648,1,0.032172378,Normal_Movement,0.475371987,0.137568995,0.351797998,0.475371987,0.014668,0.020593001
9649,1,0.11353341,Normal_Movement,0.333139986,0.324203014,0.318668008,0.333139986,0.01078,0.013209
9650,1,0.024647374,Inactive,0.499756992,0.499756992,0.265412986,0.223909006,0.005464,0.005456
9651,1,0.13338703,Inactive,0.847557008,0.847557008,0.108326003,0.042599,0.000779,0.000738
9652,1,0.09250388,Inactive,0.878114998,0.878114998,0.086669996,0.034090001,0.000558,0.000567
9653,1,0.058810772,Inactive,0.913995028,0.913995028,0.063272998,0.022135001,0.000315,0.000282
9654,1,0.03159239,Inactive,0.925327003,0.925327003,0.056012001,0.018226,0.000228,0.000206
9655,1,0.044772179,Inactive,0.934545994,0.934545994,0.049169,0.015939999,0.000179,0.000167
9656,1,0.060488114,Inactive,0.945290983,0.945290983,0.040927999,0.013518,0.000138,0.000125
9657,1,0.069474839,Inactive,0.952904999,0.952904999,0.034536999,0.012337,0.000115,0.000105
9658,1,0.109464344,Inactive,0.95796299,0.95796299,0.030631,0.011238,9.30E-05,7.60E-05
9659,1,0.057774276,Inactive,0.960238993,0.960238993,0.028114,0.011491,8.80E-05,6.80E-05
9660,1,0.063409848,Inactive,0.960519016,0.960519016,0.027404999,0.01192,9.00E-05,6.60E-05
9661,1,0.025343178,Inactive,0.960470021,0.960470021,0.026776001,0.012593,9.40E-05,6.70E-05
9662,1,0.017749698,Inactive,0.961975992,0.961975992,0.025962999,0.011914,8.80E-05,6.00E-05
9663,1,0.027764076,Inactive,0.964543998,0.964543998,0.023773,0.011549,8.00E-05,5.40E-05
9664,1,0.021329298,Inactive,0.966996014,0.966996014,0.021796999,0.011087,7.20E-05,4.80E-05
9665,1,0.027060918,Inactive,0.968496978,0.968496978,0.020599,0.010793,6.70E-05,4.40E-05
9666,1,0.087725209,Inactive,0.96924299,0.96924299,0.020056,0.010593,6.50E-05,4.30E-05
9667,1,0.042527959,Inactive,0.968231022,0.968231022,0.020889999,0.010764,6.90E-05,4.60E-05
9668,1,0.011379831,Inactive,0.966026008,0.966026008,0.022503,0.011339,7.90E-05,5.20E-05
9669,1,0.058308651,Inactive,0.96401298,0.96401298,0.023728,0.012114,8.80E-05,5.70E-05
9670,1,0.045399871,Inactive,0.96262002,0.96262002,0.024555,0.01267,9.40E-05,6.10E-05
9671,1,0.041176941,Inactive,0.96400398,0.96400398,0.023840001,0.012008,8.90E-05,5.90E-05
9672,1,0.056665927,Inactive,0.967786014,0.967786014,0.021596,0.010506,6.80E-05,4.50E-05
9673,1,0.05671884,Inactive,0.97025001,0.97025001,0.020313,0.009345,5.40E-05,3.70E-05
9674,1,0.037424036,Inactive,0.967804015,0.967804015,0.02245,0.009641,6.10E-05,4.40E-05
9675,1,0.123937712,Inactive,0.967321992,0.967321992,0.023135999,0.009436,6.20E-05,4.40E-05
9676,1,0.058371481,Inactive,0.96204102,0.96204102,0.027620001,0.010207,7.70E-05,5.50E-05
9677,1,0.073471633,Inactive,0.956964016,0.956964016,0.031734001,0.011136,9.70E-05,6.90E-05
9678,1,0.010762708,Inactive,0.950143993,0.950143993,0.032853,0.016745999,0.000142,0.000114
9679,1,0.018877224,Inactive,0.94502598,0.94502598,0.041995998,0.012752,0.000131,9.60E-05
9680,1,0.033580477,Inactive,0.936040998,0.936040998,0.047419999,0.01622,0.00018,0.000139
9681,1,0.031449372,Inactive,0.934777021,0.934777021,0.051036,0.013905,0.000162,0.00012
9682,1,0.023468558,Inactive,0.933564007,0.933564007,0.052221999,0.013925,0.000165,0.000124
9683,1,0.053475665,Inactive,0.928914011,0.928914011,0.056191999,0.014578,0.000181,0.000135
9684,1,0.031453552,Inactive,0.922221005,0.922221005,0.061682999,0.015743,0.000201,0.000152
9685,1,0.084233697,Inactive,0.918500006,0.918500006,0.064948,0.016184,0.000212,0.000156
9686,1,0.027508057,Inactive,0.917053998,0.917053998,0.065817997,0.016758,0.000213,0.000157
9687,1,0.038756342,Inactive,0.916245997,0.916245997,0.064268,0.019086,0.000226,0.000174
9688,1,0.074612892,Inactive,0.918974996,0.918974996,0.064444996,0.016229,0.0002,0.00015
9689,1,0.044399183,Inactive,0.919909,0.919909,0.065159,0.014612,0.000183,0.000138
9690,1,0.016119,Inactive,0.922825992,0.922825992,0.063377999,0.013505,0.000166,0.000125
9691,1,0.033241624,Inactive,0.924796999,0.924796999,0.062070001,0.012856,0.000158,0.000119
9692,1,0.013200034,Inactive,0.925903976,0.925903976,0.061234999,0.012587,0.000156,0.000118
9693,1,0.0268382,Inactive,0.927676976,0.927676976,0.059696,0.012359,0.000152,0.000115
9694,1,0.01062336,Inactive,0.928773999,0.928773999,0.058777001,0.012185,0.00015,0.000114
9695,1,0.031981517,Inactive,0.928605974,0.928605974,0.058986999,0.012141,0.00015,0.000115
9696,1,0.070788236,Inactive,0.932398021,0.932398021,0.055757999,0.011601,0.000138,0.000105
9697,1,0.042620653,Inactive,0.932380021,0.932380021,0.055916999,0.011459,0.000138,0.000106
9698,1,0.044739042,Inactive,0.932621002,0.932621002,0.055709001,0.011428,0.000137,0.000105
9699,1,0.012020819,Inactive,0.934161007,0.934161007,0.05429,0.011313,0.000133,0.000103
9700,1,0.036569177,Inactive,0.935772002,0.935772002,0.052850999,0.011149,0.000128,9.90E-05
9701,1,0.060308621,Inactive,0.937332988,0.937332988,0.051633,0.01082,0.000121,9.30E-05
9702,1,0.035061762,Inactive,0.938948989,0.938948989,0.050317001,0.010529,0.000115,9.00E-05
9703,1,0.045404631,Inactive,0.939293027,0.939293027,0.050055001,0.010444,0.000117,9.10E-05
9704,1,0.032657565,Inactive,0.938489974,0.938489974,0.050659999,0.010635,0.00012,9.50E-05
9705,1,0.086230987,Inactive,0.941404998,0.941404998,0.048248999,0.010141,0.000116,9.00E-05
9706,1,0.021582552,Inactive,0.942399025,0.942399025,0.047304999,0.010094,0.000113,8.90E-05
9707,1,0.031031663,Inactive,0.949193001,0.949193001,0.041558001,0.00909,8.80E-05,7.10E-05
9708,1,0.038446229,Inactive,0.95261699,0.95261699,0.038658001,0.008586,7.60E-05,6.30E-05
9709,1,0.013064359,Inactive,0.95490098,0.95490098,0.036623001,0.008348,7.00E-05,5.90E-05
9710,1,0.01906988,Inactive,0.958495975,0.958495975,0.033546999,0.007846,6.00E-05,5.10E-05
9711,1,0.012112823,Inactive,0.959224999,0.959224999,0.032878,0.00779,5.80E-05,5.00E-05
9712,1,0.019574808,Inactive,0.957108021,0.957108021,0.034584999,0.008186,6.50E-05,5.60E-05
9713,1,0.032316497,Inactive,0.962207019,0.962207019,0.030277999,0.00742,5.10E-05,4.40E-05
9714,1,0.01949897,Inactive,0.961335003,0.961335003,0.031091001,0.007477,5.10E-05,4.50E-05
9715,1,0.030771987,Inactive,0.969421983,0.969421983,0.024207,0.006309,3.30E-05,2.90E-05
9716,1,0.021168149,Inactive,0.971379995,0.971379995,0.022547999,0.006018,2.90E-05,2.60E-05
9717,1,0.026816161,Inactive,0.972639978,0.972639978,0.021478999,0.00583,2.70E-05,2.40E-05
9718,1,0.007540871,Inactive,0.973218977,0.973218977,0.020948,0.005784,2.60E-05,2.30E-05
9719,1,0.013268325,Inactive,0.973725021,0.973725021,0.020482,0.005745,2.50E-05,2.20E-05
9720,1,0.018365829,Inactive,0.974372029,0.974372029,0.019907,0.005675,2.40E-05,2.20E-05
9721,1,0.045420823,Inactive,0.97518599,0.97518599,0.019216999,0.005554,2.30E-05,2.00E-05
9722,1,0.00912033,Inactive,0.976262987,0.976262987,0.018266,0.005431,2.10E-05,1.90E-05
9723,1,0.031250447,Inactive,0.976571977,0.976571977,0.017936001,0.005453,2.10E-05,1.80E-05
9724,1,0.022237449,Inactive,0.977159023,0.977159023,0.017379001,0.005425,2.00E-05,1.80E-05
9725,1,0.011976806,Inactive,0.977702975,0.977702975,0.016827,0.005434,1.90E-05,1.70E-05
9726,1,0.017115563,Inactive,0.978223979,0.978223979,0.016315,0.005426,1.90E-05,1.60E-05
9727,1,0.044163046,Inactive,0.978115022,0.978115022,0.016349001,0.005501,1.90E-05,1.70E-05
9728,1,0.006246137,Inactive,0.978384018,0.978384018,0.016043,0.005538,1.90E-05,1.60E-05
9729,1,0.017779149,Inactive,0.978419006,0.978419006,0.015952,0.005594,1.90E-05,1.60E-05
9730,1,0.037103278,Inactive,0.97883898,0.97883898,0.01557,0.005557,1.80E-05,1.60E-05
9731,1,0.009465103,Inactive,0.979369998,0.979369998,0.015098,0.0055,1.70E-05,1.50E-05
9732,1,0.042915234,Inactive,0.979129016,0.979129016,0.015288,0.00555,1.80E-05,1.50E-05
9733,1,0.005399781,Inactive,0.979333997,0.979333997,0.015077,0.005557,1.70E-05,1.50E-05
9734,1,0.011722209,Inactive,0.979167998,0.979167998,0.015179,0.005619,1.80E-05,1.50E-05
9735,1,0.003117726,Inactive,0.97902602,0.97902602,0.015226,0.005714,1.80E-05,1.60E-05
9736,1,0.021079767,Inactive,0.978673995,0.978673995,0.015483,0.005808,1.90E-05,1.60E-05
9737,1,0.01230531,Inactive,0.978730023,0.978730023,0.015426,0.005809,1.90E-05,1.60E-05
9738,1,0.012240725,Inactive,0.978772998,0.978772998,0.015387,0.005805,1.90E-05,1.60E-05
9739,1,0.008736721,Inactive,0.978836,0.978836,0.015331,0.005798,1.90E-05,1.60E-05
9740,1,0.027347334,Inactive,0.979187012,0.979187012,0.015093,0.005687,1.80E-05,1.50E-05
9741,1,0.023533242,Inactive,0.979384005,0.979384005,0.01499,0.005593,1.80E-05,1.50E-05
9742,1,0.008242308,Inactive,0.979638994,0.979638994,0.014815,0.005514,1.70E-05,1.50E-05
9743,1,0.04038314,Inactive,0.980136991,0.980136991,0.014496,0.005337,1.60E-05,1.40E-05
9744,1,0.029796958,Inactive,0.98041302,0.98041302,0.014347,0.005212,1.60E-05,1.30E-05
9745,1,0.034644909,Inactive,0.980795026,0.980795026,0.014102,0.005076,1.50E-05,1.20E-05
9746,1,0.054804127,Inactive,0.981317997,0.981317997,0.013755,0.004902,1.40E-05,1.10E-05
9747,1,0.014055147,Inactive,0.981894016,0.981894016,0.013338,0.004744,1.30E-05,1.10E-05
9748,1,0.025271576,Inactive,0.981886029,0.981886029,0.013396,0.004694,1.30E-05,1.10E-05
9749,1,0.009428672,Inactive,0.981845975,0.981845975,0.013458,0.004673,1.30E-05,1.10E-05
9750,1,0.018646012,Inactive,0.981423974,0.981423974,0.013823,0.004729,1.30E-05,1.10E-05
9751,1,0.006081926,Inactive,0.981311023,0.981311023,0.013923,0.004741,1.40E-05,1.10E-05
9752,1,0.01371246,Inactive,0.980871022,0.980871022,0.014306,0.004797,1.40E-05,1.20E-05
9753,1,0.01480599,Inactive,0.980763018,0.980763018,0.014412,0.004799,1.40E-05,1.20E-05
9754,1,0.016127251,Inactive,0.980615973,0.980615973,0.014555,0.004802,1.40E-05,1.20E-05
9755,1,0.009691862,Inactive,0.980495989,0.980495989,0.014667,0.004811,1.40E-05,1.20E-05
9756,1,0.012914209,Inactive,0.980189025,0.980189025,0.014932,0.004852,1.50E-05,1.20E-05
9757,1,0.02105056,Inactive,0.980237007,0.980237007,0.014923,0.004813,1.50E-05,1.20E-05
9758,1,0.019670062,Inactive,0.979942977,0.979942977,0.015186,0.004844,1.50E-05,1.30E-05
9759,1,0.022243784,Inactive,0.979638994,0.979638994,0.015456,0.004876,1.50E-05,1.30E-05
9760,1,0.007698328,Inactive,0.979529023,0.979529023,0.015546,0.004897,1.50E-05,1.30E-05
9761,1,0.010295195,Inactive,0.97933501,0.97933501,0.015716,0.00492,1.60E-05,1.30E-05
9762,1,0.037814705,Inactive,0.978668988,0.978668988,0.016333001,0.004968,1.60E-05,1.40E-05
9763,1,0.006713315,Inactive,0.978469014,0.978469014,0.016502,0.004999,1.70E-05,1.40E-05
9764,1,0.010010726,Inactive,0.978047013,0.978047013,0.016842,0.005079,1.70E-05,1.40E-05
9765,1,0.026026754,Inactive,0.977716029,0.977716029,0.017147001,0.005104,1.80E-05,1.50E-05
9766,1,0.00908138,Inactive,0.977795005,0.977795005,0.017083,0.00509,1.80E-05,1.50E-05
9767,1,0.012837854,Inactive,0.977589011,0.977589011,0.01726,0.005118,1.80E-05,1.50E-05
9768,1,0.006997157,Inactive,0.977528989,0.977528989,0.017306,0.005132,1.80E-05,1.50E-05
9769,1,0.007019119,Inactive,0.977474988,0.977474988,0.017344,0.005147,1.80E-05,1.60E-05
9770,1,0.00293446,Inactive,0.977403998,0.977403998,0.017386001,0.005176,1.90E-05,1.60E-05
9771,1,0.02735673,Inactive,0.977467,0.977467,0.017380999,0.005118,1.80E-05,1.60E-05
9772,1,0.008004069,Inactive,0.977698028,0.977698028,0.017196,0.005074,1.80E-05,1.50E-05
9773,1,0.013755604,Inactive,0.977613986,0.977613986,0.017275,0.005078,1.80E-05,1.50E-05
9774,1,0.019717771,Inactive,0.977693975,0.977693975,0.01723,0.005043,1.80E-05,1.50E-05
9775,1,0.010811574,Inactive,0.977907002,0.977907002,0.017054001,0.005007,1.70E-05,1.50E-05
9776,1,0.007693566,Inactive,0.978048027,0.978048027,0.016931999,0.004988,1.70E-05,1.50E-05
9777,1,0.015212688,Inactive,0.97814101,0.97814101,0.016864,0.004964,1.70E-05,1.40E-05
9778,1,0.027099886,Inactive,0.977988005,0.977988005,0.017037001,0.004943,1.70E-05,1.40E-05
9779,1,0.021281078,Inactive,0.978249013,0.978249013,0.016860999,0.004859,1.60E-05,1.40E-05
9780,1,0.011744346,Inactive,0.978520989,0.978520989,0.016638,0.004812,1.60E-05,1.30E-05
9781,1,0.004401348,Inactive,0.978670001,0.978670001,0.016481999,0.004819,1.50E-05,1.30E-05
9782,1,0.009457968,Inactive,0.978627026,0.978627026,0.016508,0.004836,1.60E-05,1.30E-05
9783,1,0.009970293,Inactive,0.978510976,0.978510976,0.016596001,0.004864,1.60E-05,1.40E-05
9784,1,0.017738221,Inactive,0.978497982,0.978497982,0.016611001,0.004862,1.60E-05,1.30E-05
9785,1,0.010272351,Inactive,0.978550017,0.978550017,0.016553,0.004868,1.60E-05,1.30E-05
9786,1,0.020824681,Inactive,0.978604972,0.978604972,0.016509,0.004857,1.50E-05,1.30E-05
9787,1,0.007854958,Inactive,0.978843987,0.978843987,0.016284,0.004844,1.50E-05,1.30E-05
9788,1,0.00370708,Inactive,0.978995025,0.978995025,0.016114,0.004864,1.50E-05,1.30E-05
9789,1,0.016687446,Inactive,0.978896976,0.978896976,0.016186999,0.004889,1.50E-05,1.30E-05
9790,1,0.042687634,Inactive,0.978317976,0.978317976,0.016737999,0.004915,1.60E-05,1.30E-05
9791,1,0.01200132,Inactive,0.978393018,0.978393018,0.016687,0.004891,1.60E-05,1.30E-05
9792,1,0.024509865,Inactive,0.977770984,0.977770984,0.01722,0.004979,1.60E-05,1.40E-05
9793,1,0.011836686,Inactive,0.977584004,0.977584004,0.017364999,0.005021,1.70E-05,1.40E-05
9794,1,0.021188326,Inactive,0.977393985,0.977393985,0.017523,0.005053,1.70E-05,1.40E-05
9795,1,0.005813233,Inactive,0.977576017,0.977576017,0.017340999,0.005052,1.70E-05,1.40E-05
9796,1,0.044771746,Inactive,0.976921022,0.976921022,0.017918,0.005129,1.70E-05,1.40E-05
9797,1,0.029478245,Inactive,0.977177024,0.977177024,0.01774,0.005052,1.70E-05,1.40E-05
9798,1,0.040599758,Inactive,0.977205992,0.977205992,0.017685,0.005078,1.70E-05,1.30E-05
9799,1,0.00872222,Inactive,0.977940977,0.977940977,0.017007001,0.005023,1.60E-05,1.30E-05
9800,1,0.02721236,Inactive,0.978518009,0.978518009,0.016461,0.004993,1.60E-05,1.20E-05
9801,1,0.028630189,Inactive,0.978736997,0.978736997,0.016253,0.004983,1.50E-05,1.20E-05
9802,1,0.013463368,Inactive,0.979166985,0.979166985,0.015830001,0.004976,1.50E-05,1.10E-05
9803,1,0.024602251,Inactive,0.979433,0.979433,0.01551,0.005032,1.50E-05,1.10E-05
9804,1,0.011763023,Inactive,0.979750991,0.979750991,0.01518,0.005044,1.40E-05,1.10E-05
9805,1,0.012991078,Inactive,0.979748011,0.979748011,0.015125,0.005101,1.50E-05,1.10E-05
9806,1,0.007842048,Inactive,0.979965985,0.979965985,0.014892,0.005117,1.40E-05,1.10E-05
9807,1,0.004300023,Inactive,0.980158985,0.980158985,0.014689,0.005128,1.40E-05,1.10E-05
9808,1,0.011246998,Inactive,0.980489016,0.980489016,0.014357,0.005129,1.40E-05,1.10E-05
9809,1,0.010704196,Inactive,0.980804026,0.980804026,0.014064,0.005107,1.40E-05,1.00E-05
9810,1,0.003475016,Inactive,0.981094003,0.981094003,0.013786,0.005096,1.40E-05,1.00E-05
9811,1,0.006665989,Inactive,0.981368005,0.981368005,0.013527,0.005082,1.30E-05,1.00E-05
9812,1,0.003946098,Inactive,0.981629014,0.981629014,0.013284,0.005064,1.30E-05,1.00E-05
9813,1,0.005755008,Inactive,0.981815994,0.981815994,0.013108,0.005053,1.30E-05,1.00E-05
9814,1,0.007071049,Inactive,0.981886983,0.981886983,0.013035,0.005055,1.30E-05,1.00E-05
9815,1,0.007367654,Inactive,0.981899977,0.981899977,0.013013,0.005064,1.30E-05,1.00E-05
9816,1,0.003530049,Inactive,0.981890023,0.981890023,0.013003,0.005084,1.30E-05,1.00E-05
9817,1,0.010888635,Inactive,0.981884003,0.981884003,0.012999,0.005094,1.30E-05,1.00E-05
9818,1,0.013681577,Inactive,0.981871009,0.981871009,0.013011,0.005095,1.30E-05,1.00E-05
9819,1,0.00600932,Inactive,0.981827021,0.981827021,0.013038,0.005113,1.30E-05,1.00E-05
9820,1,0.009746782,Inactive,0.981786013,0.981786013,0.013061,0.00513,1.30E-05,1.00E-05
9821,1,0.021735112,Inactive,0.98170799,0.98170799,0.013133,0.005136,1.30E-05,1.00E-05
9822,1,0.011070672,Inactive,0.981755018,0.981755018,0.013106,0.005116,1.30E-05,1.00E-05
9823,1,0.032886156,Inactive,0.981815994,0.981815994,0.013097,0.005065,1.30E-05,1.00E-05
9824,1,0.03169147,Inactive,0.981918991,0.981918991,0.013076,0.004983,1.20E-05,1.00E-05
9825,1,0.016011113,Inactive,0.981851995,0.981851995,0.013176,0.00495,1.20E-05,1.00E-05
9826,1,0.010405017,Inactive,0.981855989,0.981855989,0.013152,0.004969,1.20E-05,1.00E-05
