sample_id,detected_class,baby_detected,empty_seat_detected,baby_count,confidence,bbox_width,bbox_height,bbox_area
8827,empty_seat,0,1,0,0.7422,368.49,313.47,115509.69
8828,empty_seat,0,1,0,0.7228,370.52,313.67,116221.64
8829,empty_seat,0,1,0,0.725,362.03,309.81,112160.36
8830,empty_seat,0,1,0,0.7544,380.77,312.52,118998.4
8831,empty_seat,0,1,0,0.7377,371.67,312.79,116254.83
8832,empty_seat,0,1,0,0.7259,384.56,311.57,119816.61
8833,empty_seat,0,1,0,0.7242,375.63,316.56,118911.88
8834,empty_seat,0,1,0,0.7475,367.09,313.24,114987.58
8835,empty_seat,0,1,0,0.732,373.37,313.62,117096.08
8836,empty_seat,0,1,0,0.7645,376.04,316.93,119177.44
8837,empty_seat,0,1,0,0.7473,367.69,313.93,115429.56
8838,empty_seat,0,1,0,0.7367,358.34,307.18,110072.83
8839,empty_seat,0,1,0,0.7614,371.08,312.79,116072.05
8840,empty_seat,0,1,0,0.6937,380.35,313.91,119392.7
8841,empty_seat,0,1,0,0.7351,370.36,308.69,114327.38
8842,empty_seat,0,1,0,0.7392,378.54,316.17,119684.95
8843,empty_seat,0,1,0,0.7382,376.25,317.17,119336.24
8844,empty_seat,0,1,0,0.6607,368.02,312.34,114944.84
8845,empty_seat,0,1,0,0.728,381.03,309.58,117958.05
8846,empty_seat,0,1,0,0.7202,389.59,316.2,123190.35
8847,empty_seat,0,1,0,0.7246,379.76,316.88,120339.2
8848,empty_seat,0,1,0,0.6948,370.1,311.92,115441.67
8849,empty_seat,0,1,0,0.7073,375.85,308.68,116015.36
8850,empty_seat,0,1,0,0.6828,377.47,313.25,118240.09
8851,empty_seat,0,1,0,0.7407,366.21,309.85,113470.08
8852,empty_seat,0,1,0,0.7441,365.38,312.51,114187.56
8853,empty_seat,0,1,0,0.6925,367.36,310.33,114001.62
8854,empty_seat,0,1,0,0.658,372.78,305.48,113877.89
8855,empty_seat,0,1,0,0.7181,376.25,315.83,118830.91
8856,empty_seat,0,1,0,0.7164,371.39,310.62,115359.1
8857,empty_seat,0,1,0,0.7332,380.68,312.91,119117.8
8858,empty_seat,0,1,0,0.7066,388.44,311.89,121151.34
8859,empty_seat,0,1,0,0.6814,381.19,311.61,118784.07
8860,empty_seat,0,1,0,0.7243,385.81,314.94,121508.5
8861,empty_seat,0,1,0,0.7286,368.68,313.61,115622.56
8862,empty_seat,0,1,0,0.748,362.19,311.28,112745.23
8863,empty_seat,0,1,0,0.7232,356.01,310.62,110583.88
8864,empty_seat,0,1,0,0.7485,353.99,309.41,109529.76
8865,empty_seat,0,1,0,0.7006,363.1,311.21,112999.92
8866,empty_seat,0,1,0,0.7511,365.74,313.31,114588.32
8867,empty_seat,0,1,0,0.7071,368.63,313.18,115447.24
8868,empty_seat,0,1,0,0.6865,368.94,310.74,114644.84
8869,empty_seat,0,1,0,0.7571,371.85,315.27,117231.84
8870,empty_seat,0,1,0,0.7328,375.45,315.01,118269.74
8871,empty_seat,0,1,0,0.7027,363.88,312.12,113575.13
8872,empty_seat,0,1,0,0.7571,359.34,313.38,112610.54
8873,empty_seat,0,1,0,0.7352,384.43,313.73,120606.13
8874,empty_seat,0,1,0,0.7144,372.6,312.06,116273.74
8875,empty_seat,0,1,0,0.7379,375.64,317.56,119287.87
8876,empty_seat,0,1,0,0.7515,367.7,310.67,114234.79
8877,empty_seat,0,1,0,0.7295,370.88,309.59,114820.64
8878,empty_seat,0,1,0,0.779,369.27,317.51,117246.8
8879,empty_seat,0,1,0,0.678,372.51,312.33,116343.89
8880,empty_seat,0,1,0,0.7199,368.06,309.39,113875.91
8881,empty_seat,0,1,0,0.6997,376.38,311.77,117341.64
8882,empty_seat,0,1,0,0.7141,364.09,311.12,113278.42
8883,empty_seat,0,1,0,0.7521,369.55,314.96,116391.57
8884,empty_seat,0,1,0,0.6955,382.52,312.48,119530.04
8885,empty_seat,0,1,0,0.7329,382.79,313.42,119973.64
8886,empty_seat,0,1,0,0.7526,379.31,312.95,118704.1
8887,empty_seat,0,1,0,0.7576,355.36,313.76,111498.94
8888,empty_seat,0,1,0,0.703,372.49,309.71,115365
8889,empty_seat,0,1,0,0.7448,366.19,312.71,114512.16
8890,empty_seat,0,1,0,0.7638,358.69,311.84,111854.27
8891,empty_seat,0,1,0,0.7064,375.07,311.7,116910.68
8892,empty_seat,0,1,0,0.7504,369.7,313.61,115939.78
8893,empty_seat,0,1,0,0.7444,366.7,312.86,114728.52
8894,empty_seat,0,1,0,0.7093,369.68,313.77,115995.45
8895,empty_seat,0,1,0,0.6894,387.01,315.41,122069.41
8896,empty_seat,0,1,0,0.7186,358.1,305.55,109416.4
8897,empty_seat,0,1,0,0.7349,377.13,315.41,118952.66
8898,empty_seat,0,1,0,0.7861,358.12,316.98,113515.95
8899,empty_seat,0,1,0,0.6928,370.5,312.65,115837.37
8900,empty_seat,0,1,0,0.7485,356.6,313.26,111708.88
8901,empty_seat,0,1,0,0.7418,374.78,317,118804.04
8902,empty_seat,0,1,0,0.7103,386.63,313.87,121354.23
8903,empty_seat,0,1,0,0.7274,373.5,317.2,118474.72
8904,empty_seat,0,1,0,0.7312,359.72,312.12,112277.14
8905,empty_seat,0,1,0,0.7395,371.52,312.7,116174.84
8906,empty_seat,0,1,0,0.6934,378.85,311.9,118161.89
8907,empty_seat,0,1,0,0.7222,369.57,310.33,114687.08
8908,empty_seat,0,1,0,0.7417,369.2,310.03,114464.57
8909,empty_seat,0,1,0,0.7418,369.91,315.46,116692.09
8910,empty_seat,0,1,0,0.7436,372.95,311.53,116186.22
8911,empty_seat,0,1,0,0.7076,383.49,309.91,118847.12
8912,empty_seat,0,1,0,0.7085,375.84,314.37,118151.87
8913,empty_seat,0,1,0,0.7235,387.8,314.45,121943.18
8914,empty_seat,0,1,0,0.6764,380.17,310.29,117961.59
8915,empty_seat,0,1,0,0.7574,366.45,312.84,114640.94
8916,empty_seat,0,1,0,0.7091,370.89,302.04,112022.33
8917,empty_seat,0,1,0,0.7006,374.3,315.79,118200.22
8918,empty_seat,0,1,0,0.6953,374.28,311.83,116713.15
8919,empty_seat,0,1,0,0.7642,367.59,312.94,115031.5
8920,empty_seat,0,1,0,0.6868,370.95,310.72,115261.94
8921,empty_seat,0,1,0,0.702,367.47,315.83,116058.55
8922,empty_seat,0,1,0,0.7543,371.73,315.41,117245.68
8923,empty_seat,0,1,0,0.7426,365.9,313.68,114774.1
8924,empty_seat,0,1,0,0.7335,369.12,309.79,114348.41
8925,empty_seat,0,1,0,0.6966,363.15,312.43,113458.62
8926,empty_seat,0,1,0,0.696,365.21,310.13,113263.95
8927,empty_seat,0,1,0,0.7274,372.98,310.62,115855.61
8928,empty_seat,0,1,0,0.7077,378.25,311.23,117720.82
8929,empty_seat,0,1,0,0.6857,374.48,311.81,116766.14
8930,empty_seat,0,1,0,0.7365,370.46,312.86,115902.51
8931,empty_seat,0,1,0,0.7496,366.46,313.89,115030.83
8932,empty_seat,0,1,0,0.7017,365.38,311.5,113815.03
8933,empty_seat,0,1,0,0.7451,379.32,316.82,120174.72
8934,empty_seat,0,1,0,0.6895,375.35,312.51,117299.76
8935,empty_seat,0,1,0,0.7117,379.49,313.35,118915.48
8936,empty_seat,0,1,0,0.7708,371.07,314.2,116588.47
8937,empty_seat,0,1,0,0.7507,362.74,313.59,113751.69
8938,empty_seat,0,1,0,0.6961,370.9,310.77,115265.07
8939,empty_seat,0,1,0,0.728,371.28,310.61,115323.8
8940,empty_seat,0,1,0,0.7392,360.72,312.41,112694.93
8941,empty_seat,0,1,0,0.758,375.75,314.71,118250.88
8942,empty_seat,0,1,0,0.7568,370.77,315.72,117061.28
8943,empty_seat,0,1,0,0.7404,368.32,310.97,114535.45
8944,empty_seat,0,1,0,0.7018,370.72,312.83,115971.67
8945,empty_seat,0,1,0,0.7314,365.99,312.85,114497.35
8946,empty_seat,0,1,0,0.7071,360.95,309.98,111887.02
8947,empty_seat,0,1,0,0.7198,379.59,315.27,119672.71
8948,empty_seat,0,1,0,0.7253,371.76,312.87,116312.73
8949,empty_seat,0,1,0,0.673,365.46,313.3,114499.38
8950,empty_seat,0,1,0,0.7545,372.39,316.43,117835
8951,empty_seat,0,1,0,0.7434,377.61,314.93,118922.32
8952,empty_seat,0,1,0,0.6982,371.84,307.74,114431.52
8953,empty_seat,0,1,0,0.7418,369.86,313.96,116122.24
8954,empty_seat,0,1,0,0.7515,358.64,311.67,111776.02
8955,empty_seat,0,1,0,0.713,357.32,305.48,109153.67
8956,empty_seat,0,1,0,0.7009,378.56,306.45,116012.51
8957,empty_seat,0,1,0,0.7044,371.73,312.4,116127.55
8958,empty_seat,0,1,0,0.7159,380.67,315.71,120181.07
8959,empty_seat,0,1,0,0.6895,371.63,309.99,115199.21
8960,empty_seat,0,1,0,0.707,370.64,312.96,115994.31
8961,empty_seat,0,1,0,0.7038,382.05,311.44,118987.21
8962,empty_seat,0,1,0,0.727,373.44,314.33,117383.08
8963,empty_seat,0,1,0,0.7193,377.52,310.34,117159.96
8964,empty_seat,0,1,0,0.6855,366.98,310.97,114120.32
8965,empty_seat,0,1,0,0.7314,369.24,312.29,115311.51
8966,empty_seat,0,1,0,0.7484,379.75,315.54,119825.55
8967,empty_seat,0,1,0,0.7314,369.54,311.65,115167.93
8968,empty_seat,0,1,0,0.6625,365.87,308.45,112852.2
8969,empty_seat,0,1,0,0.7405,378.11,312.76,118259.91
8970,empty_seat,0,1,0,0.7039,376.52,315.72,118875.47
8971,empty_seat,0,1,0,0.7524,375.36,313.85,117804.97
8972,empty_seat,0,1,0,0.7352,370.53,317.22,117542.27
8973,empty_seat,0,1,0,0.7186,366.6,311.23,114097.62
8974,empty_seat,0,1,0,0.7086,377.31,312.34,117851.42
8975,empty_seat,0,1,0,0.7061,378.72,310.3,117516.46
8976,empty_seat,0,1,0,0.7432,367.44,309.41,113689.96
8977,empty_seat,0,1,0,0.6726,377.23,310.89,117278.17
8978,empty_seat,0,1,0,0.7789,364.97,319.39,116565.66
8979,empty_seat,0,1,0,0.722,366.98,313.99,115229.59
8980,empty_seat,0,1,0,0.7399,353.19,309.32,109246.9
8981,empty_seat,0,1,0,0.6783,370.45,308.91,114435.29
8982,empty_seat,0,1,0,0.7175,361.07,310.2,112002.68
8983,empty_seat,0,1,0,0.738,383.65,315.54,121057.54
8984,empty_seat,0,1,0,0.73,379.3,312.85,118664.07
8985,empty_seat,0,1,0,0.7002,365.5,306.75,112116.96
8986,empty_seat,0,1,0,0.7004,368.04,308.63,113588.72
8987,empty_seat,0,1,0,0.7031,365.54,310.34,113441.72
8988,empty_seat,0,1,0,0.7344,364.41,311.24,113418.72
8989,empty_seat,0,1,0,0.6659,382.26,306.74,117252.3
8990,empty_seat,0,1,0,0.7347,363.2,308.39,112007.59
8991,empty_seat,0,1,0,0.738,367.83,309.51,113847.57
8992,empty_seat,0,1,0,0.7213,368.54,305,112403.5
8993,empty_seat,0,1,0,0.7062,371.18,310.01,115067.52
8994,empty_seat,0,1,0,0.7234,366.39,311.61,114173.17
8995,empty_seat,0,1,0,0.7205,369.33,312.54,115429.66
8996,empty_seat,0,1,0,0.738,362.03,313.27,113414.31
8997,empty_seat,0,1,0,0.6916,372.8,311.38,116083.51
8998,empty_seat,0,1,0,0.7251,362.59,314.74,114123.02
8999,empty_seat,0,1,0,0.7259,363.28,314.27,114165.91
9000,empty_seat,0,1,0,0.7439,368.11,312.4,114995.72
9001,empty_seat,0,1,0,0.6826,382.23,310.71,118761.59
9002,empty_seat,0,1,0,0.7597,390.78,315.54,123306.5
9003,empty_seat,0,1,0,0.7236,353.92,312.52,110607.86
