sample_id,detected_class,baby_detected,empty_seat_detected,baby_count,empty_seat_count,yolo_confidence,bbox_width,bbox_height,bbox_area,pose_detected,movement_score,lstm_behavior,behavior_confidence,audio_class,audio_confidence,cry_probability,noise_probability,normal_probability,filtered_baby_detected,filtered_behavior,filtered_audio,smoothed_baby_detected,smoothed_behavior,smoothed_audio,smoothed_cry_probability,inactive_streak,recent_sudden_count,risk_score,risk_label,risk_reason
9001,Empty Seat,0,1,0,1,0.777961,320,282,90240,0,0,Sudden_Movement,0.95,Noise,0.99593,0.001588,0.99593,0.002483,0,Unknown,Noise,0,Sudden_Movement,Noise,0.006762733,0,0,0,No_Baby,No baby detected by YOLO
9002,Empty Seat,0,1,0,1,0.786002,327,284,92868,1,0.12736522,Sudden_Movement,0.95,Noise,0.99593,0.001588,0.99593,0.002483,0,Sudden_Movement,Noise,0,Sudden_Movement,Noise,0.006382533,0,0,0,No_Baby,No baby detected by YOLO
9003,Empty Seat,0,1,0,1,0.779852,328,287,94136,0,0,Sudden_Movement,0.95,Noise,0.99593,0.001588,0.99593,0.002483,0,Unknown,Noise,0,Sudden_Movement,Noise,0.006002333,0,0,0,No_Baby,No baby detected by YOLO
9004,Empty Seat,0,1,0,1,0.796989,327,282,92214,1,0.04095639,Sudden_Movement,0.95,Noise,0.697054,0.018025,0.697054,0.284921,0,Sudden_Movement,Noise,0,Sudden_Movement,Noise,0.006420533,0,0,0,No_Baby,No baby detected by YOLO
9005,Empty Seat,0,1,0,1,0.775947,326,282,91932,1,0.01210178,Sudden_Movement,0.95,Noise,0.697054,0.018025,0.697054,0.284921,0,Sudden_Movement,Noise,0,Sudden_Movement,Noise,0.006838733,0,0,0,No_Baby,No baby detected by YOLO
9006,Empty Seat,0,1,0,1,0.783188,328,285,93480,1,0.04691302,Sudden_Movement,0.95,Noise,0.697054,0.018025,0.697054,0.284921,0,Sudden_Movement,Noise,0,Sudden_Movement,Noise,0.007256933,0,0,0,No_Baby,No baby detected by YOLO
9007,Empty Seat,0,1,0,1,0.783663,328,289,94792,0,0,Sudden_Movement,0.95,Noise,0.697054,0.018025,0.697054,0.284921,0,Unknown,Noise,0,Sudden_Movement,Noise,0.007675133,0,0,0,No_Baby,No baby detected by YOLO
9008,Empty Seat,0,1,0,1,0.775469,328,281,92168,0,0,Sudden_Movement,0.95,Noise,0.502402,0.009395,0.502402,0.488203,0,Unknown,Unknown,0,Sudden_Movement,Noise,0.007518,0,0,0,No_Baby,No baby detected by YOLO
9009,Empty Seat,0,1,0,1,0.793212,328,286,93808,0,0,Sudden_Movement,0.95,Noise,0.502402,0.009395,0.502402,0.488203,0,Unknown,Unknown,0,Sudden_Movement,Noise,0.0078332,0,0,0,No_Baby,No baby detected by YOLO
9010,Empty Seat,0,1,0,1,0.787696,328,284,93152,0,0,Sudden_Movement,0.95,Noise,0.502402,0.009395,0.502402,0.488203,0,Unknown,Unknown,0,Sudden_Movement,Noise,0.0081484,0,0,0,No_Baby,No baby detected by YOLO
9011,Empty Seat,0,1,0,1,0.793254,330,287,94710,0,0,Sudden_Movement,0.95,Noise,0.502402,0.009395,0.502402,0.488203,0,Unknown,Unknown,0,Sudden_Movement,Noise,0.0084636,0,0,0,No_Baby,No baby detected by YOLO
9012,Empty Seat,0,1,0,1,0.799089,332,287,95284,0,0,Sudden_Movement,0.95,Noise,0.502402,0.009395,0.502402,0.488203,0,Unknown,Unknown,0,Sudden_Movement,Noise,0.0087788,0,0,0,No_Baby,No baby detected by YOLO
9013,Empty Seat,0,1,0,1,0.786732,332,287,95284,1,0.02863181,Sudden_Movement,0.95,Noise,0.776958,0.009067,0.776958,0.213976,0,Sudden_Movement,Noise,0,Sudden_Movement,Noise,0.009072133,0,0,0,No_Baby,No baby detected by YOLO
9014,Empty Seat,0,1,0,1,0.787469,326,283,92258,0,0,Sudden_Movement,0.95,Noise,0.776958,0.009067,0.776958,0.213976,0,Unknown,Noise,0,Sudden_Movement,Noise,0.009570733,0,0,0,No_Baby,No baby detected by YOLO
9015,Empty Seat,0,1,0,1,0.791758,330,287,94710,0,0,Sudden_Movement,0.95,Noise,0.776958,0.009067,0.776958,0.213976,0,Unknown,Noise,0,Sudden_Movement,Noise,0.010069333,0,0,0,No_Baby,No baby detected by YOLO
9016,Empty Seat,0,1,0,1,0.781505,331,286,94666,0,0,Sudden_Movement,0.95,Noise,0.776958,0.009067,0.776958,0.213976,0,Unknown,Noise,0,Sudden_Movement,Noise,0.010567933,0,0,0,No_Baby,No baby detected by YOLO
9017,Empty Seat,0,1,0,1,0.776221,324,280,90720,0,0,Sudden_Movement,0.95,Noise,0.776958,0.009067,0.776958,0.213976,0,Unknown,Noise,0,Sudden_Movement,Noise,0.011066533,0,0,0,No_Baby,No baby detected by YOLO
9018,Empty Seat,0,1,0,1,0.800043,325,287,93275,0,0,Sudden_Movement,0.95,Noise,0.802033,0.003514,0.802033,0.194454,0,Unknown,Noise,0,Sudden_Movement,Noise,0.011194933,0,0,0,No_Baby,No baby detected by YOLO
9019,Empty Seat,0,1,0,1,0.784135,330,286,94380,0,0,Sudden_Movement,0.95,Noise,0.802033,0.003514,0.802033,0.194454,0,Unknown,Noise,0,Sudden_Movement,Noise,0.010227533,0,0,0,No_Baby,No baby detected by YOLO
9020,Empty Seat,0,1,0,1,0.784478,331,282,93342,0,0,Sudden_Movement,0.95,Noise,0.802033,0.003514,0.802033,0.194454,0,Unknown,Noise,0,Sudden_Movement,Noise,0.009260133,0,0,0,No_Baby,No baby detected by YOLO
9021,Empty Seat,0,1,0,1,0.780331,327,282,92214,1,0.0175,Sudden_Movement,0.95,Noise,0.802033,0.003514,0.802033,0.194454,0,Sudden_Movement,Noise,0,Sudden_Movement,Noise,0.008292733,0,0,0,No_Baby,No baby detected by YOLO
9022,Empty Seat,0,1,0,1,0.794037,327,284,92868,1,0.02756848,Sudden_Movement,0.95,Noise,0.802033,0.003514,0.802033,0.194454,0,Sudden_Movement,Noise,0,Sudden_Movement,Noise,0.007325333,0,0,0,No_Baby,No baby detected by YOLO
9023,Empty Seat,0,1,0,1,0.777699,324,280,90720,1,0.0219835,Sudden_Movement,0.95,Noise,0.936235,0.006248,0.936235,0.057517,0,Sudden_Movement,Noise,0,Sudden_Movement,Noise,0.007115533,0,0,0,No_Baby,No baby detected by YOLO
9024,Empty Seat,0,1,0,1,0.770742,328,281,92168,1,0.0240617,Sudden_Movement,0.95,Noise,0.936235,0.006248,0.936235,0.057517,0,Sudden_Movement,Noise,0,Sudden_Movement,Noise,0.006905733,0,0,0,No_Baby,No baby detected by YOLO
9025,Empty Seat,0,1,0,1,0.783729,327,282,92214,1,0.04783448,Sudden_Movement,0.95,Noise,0.936235,0.006248,0.936235,0.057517,0,Sudden_Movement,Noise,0,Sudden_Movement,Noise,0.006695933,0,0,0,No_Baby,No baby detected by YOLO
9026,Empty Seat,0,1,0,1,0.779488,325,282,91650,1,0.06189688,Sudden_Movement,0.95,Noise,0.936235,0.006248,0.936235,0.057517,0,Sudden_Movement,Noise,0,Sudden_Movement,Noise,0.006486133,0,0,0,No_Baby,No baby detected by YOLO
9027,Empty Seat,0,1,0,1,0.783163,326,282,91932,1,0.02037527,Sudden_Movement,0.95,Normal,0.502007,0.013216,0.484777,0.502007,0,Sudden_Movement,Unknown,0,Sudden_Movement,Noise,0.006740867,0,0,0,No_Baby,No baby detected by YOLO
9028,Empty Seat,0,1,0,1,0.776518,324,283,91692,1,0.02211207,Sudden_Movement,0.95,Normal,0.502007,0.013216,0.484777,0.502007,0,Sudden_Movement,Unknown,0,Sudden_Movement,Noise,0.007017467,0,0,0,No_Baby,No baby detected by YOLO
9029,Empty Seat,0,1,0,1,0.79232,325,281,91325,1,0.01307437,Sudden_Movement,0.95,Normal,0.502007,0.013216,0.484777,0.502007,0,Sudden_Movement,Unknown,0,Sudden_Movement,Noise,0.007294067,0,0,0,No_Baby,No baby detected by YOLO
9030,Empty Seat,0,1,0,1,0.784651,326,283,92258,1,0.04000348,Sudden_Movement,0.95,Normal,0.502007,0.013216,0.484777,0.502007,0,Sudden_Movement,Unknown,0,Sudden_Movement,Noise,0.007570667,0,0,0,No_Baby,No baby detected by YOLO
9031,Empty Seat,0,1,0,1,0.768456,328,283,92824,1,0.03551755,Sudden_Movement,0.95,Normal,0.502007,0.013216,0.484777,0.502007,0,Sudden_Movement,Unknown,0,Sudden_Movement,Noise,0.007847267,0,0,0,No_Baby,No baby detected by YOLO
9032,Empty Seat,0,1,0,1,0.781483,324,281,91044,0,0,Sudden_Movement,0.95,Noise,0.99108,0.003804,0.99108,0.005116,0,Unknown,Noise,0,Sudden_Movement,Noise,0.0074964,0,0,0,No_Baby,No baby detected by YOLO
9033,Empty Seat,0,1,0,1,0.774138,330,281,92730,0,0,Sudden_Movement,0.95,Noise,0.99108,0.003804,0.99108,0.005116,0,Unknown,Noise,0,Sudden_Movement,Noise,0.007515733,0,0,0,No_Baby,No baby detected by YOLO
9034,Empty Seat,0,1,0,1,0.784684,326,284,92584,0,0,Sudden_Movement,0.95,Noise,0.99108,0.003804,0.99108,0.005116,0,Unknown,Noise,0,Sudden_Movement,Noise,0.007535067,0,0,0,No_Baby,No baby detected by YOLO
9035,Empty Seat,0,1,0,1,0.761478,330,279,92070,0,0,Sudden_Movement,0.95,Noise,0.99108,0.003804,0.99108,0.005116,0,Unknown,Noise,0,Sudden_Movement,Noise,0.0075544,0,0,0,No_Baby,No baby detected by YOLO
9036,,0,0,0,0,0,0,0,0,0,0,Sudden_Movement,0.95,Noise,0.99108,0.003804,0.99108,0.005116,0,Unknown,Noise,0,Sudden_Movement,Noise,0.007573733,0,0,0,No_Baby,No baby detected by YOLO
9037,Empty Seat,0,1,0,1,0.784448,323,281,90763,1,0.06867149,Sudden_Movement,0.95,Noise,0.99108,0.003804,0.99108,0.005116,0,Sudden_Movement,Noise,0,Sudden_Movement,Noise,0.007593067,0,0,0,No_Baby,No baby detected by YOLO
9038,Empty Seat,0,1,0,1,0.781951,310,282,87420,0,0,Sudden_Movement,0.95,Noise,0.992521,0.000829,0.992521,0.006651,0,Unknown,Noise,0,Sudden_Movement,Noise,0.0072318,0,0,0,No_Baby,No baby detected by YOLO
9039,Empty Seat,0,1,0,1,0.792298,308,280,86240,0,0,Sudden_Movement,0.95,Noise,0.992521,0.000829,0.992521,0.006651,0,Unknown,Noise,0,Sudden_Movement,Noise,0.006870533,0,0,0,No_Baby,No baby detected by YOLO
9040,Empty Seat,0,1,0,1,0.789382,307,280,85960,0,0,Sudden_Movement,0.95,Noise,0.992521,0.000829,0.992521,0.006651,0,Unknown,Noise,0,Sudden_Movement,Noise,0.006509267,0,0,0,No_Baby,No baby detected by YOLO
9041,Empty Seat,0,1,0,1,0.790479,305,281,85705,0,0,Sudden_Movement,0.95,Noise,0.992521,0.000829,0.992521,0.006651,0,Unknown,Noise,0,Sudden_Movement,Noise,0.006148,0,0,0,No_Baby,No baby detected by YOLO
9042,Empty Seat,0,1,0,1,0.786812,330,284,93720,1,0.0265829,Sudden_Movement,0.95,Noise,0.991095,0.00647,0.991095,0.002436,0,Sudden_Movement,Noise,0,Sudden_Movement,Noise,0.005698267,0,0,0,No_Baby,No baby detected by YOLO
9043,Empty Seat,0,1,0,1,0.78968,320,283,90560,0,0,Sudden_Movement,0.95,Noise,0.991095,0.00647,0.991095,0.002436,0,Unknown,Noise,0,Sudden_Movement,Noise,0.005248533,0,0,0,No_Baby,No baby detected by YOLO
9044,Empty Seat,0,1,0,1,0.792272,322,284,91448,0,0,Sudden_Movement,0.95,Noise,0.991095,0.00647,0.991095,0.002436,0,Unknown,Noise,0,Sudden_Movement,Noise,0.0047988,0,0,0,No_Baby,No baby detected by YOLO
9045,Empty Seat,0,1,0,1,0.793901,306,287,87822,0,0,Sudden_Movement,0.95,Noise,0.991095,0.00647,0.991095,0.002436,0,Unknown,Noise,0,Sudden_Movement,Noise,0.004349067,0,0,0,No_Baby,No baby detected by YOLO
9046,Empty Seat,0,1,0,1,0.766616,325,281,91325,0,0,Sudden_Movement,0.95,Noise,0.991095,0.00647,0.991095,0.002436,0,Unknown,Noise,0,Sudden_Movement,Noise,0.003899333,0,0,0,No_Baby,No baby detected by YOLO
9047,,0,0,0,0,0,0,0,0,0,0,Sudden_Movement,0.95,Noise,0.925346,0.015593,0.925346,0.059061,0,Unknown,Noise,0,Sudden_Movement,Noise,0.004685267,0,0,0,No_Baby,No baby detected by YOLO
9048,Empty Seat,0,1,0,1,0.792596,324,281,91044,0,0,Sudden_Movement,0.95,Noise,0.925346,0.015593,0.925346,0.059061,0,Unknown,Noise,0,Sudden_Movement,Noise,0.0054712,0,0,0,No_Baby,No baby detected by YOLO
9049,Empty Seat,0,1,0,1,0.757414,323,280,90440,1,0.01760214,Sudden_Movement,0.95,Noise,0.925346,0.015593,0.925346,0.059061,0,Sudden_Movement,Noise,0,Sudden_Movement,Noise,0.006257133,0,0,0,No_Baby,No baby detected by YOLO
9050,Empty Seat,0,1,0,1,0.782283,328,283,92824,1,0.08060548,Sudden_Movement,0.95,Noise,0.925346,0.015593,0.925346,0.059061,0,Sudden_Movement,Noise,0,Sudden_Movement,Noise,0.007043067,0,0,0,No_Baby,No baby detected by YOLO
9051,Empty Seat,0,1,0,1,0.773987,326,281,91606,1,0.03290076,Sudden_Movement,0.95,Noise,0.925346,0.015593,0.925346,0.059061,0,Sudden_Movement,Noise,0,Sudden_Movement,Noise,0.007829,0,0,0,No_Baby,No baby detected by YOLO
9052,Empty Seat,0,1,0,1,0.762171,324,280,90720,1,0.01913173,Sudden_Movement,0.95,Noise,0.98178,0.005395,0.98178,0.012825,0,Sudden_Movement,Noise,0,Sudden_Movement,Noise,0.007935067,0,0,0,No_Baby,No baby detected by YOLO
9053,Empty Seat,0,1,0,1,0.76856,323,282,91086,1,0.05865857,Sudden_Movement,0.95,Noise,0.98178,0.005395,0.98178,0.012825,0,Sudden_Movement,Noise,0,Sudden_Movement,Noise,0.008239467,0,0,0,No_Baby,No baby detected by YOLO
9054,Empty Seat,0,1,0,1,0.781718,322,282,90804,0,0,Sudden_Movement,0.95,Noise,0.98178,0.005395,0.98178,0.012825,0,Unknown,Noise,0,Sudden_Movement,Noise,0.008543867,0,0,0,No_Baby,No baby detected by YOLO
9055,Empty Seat,0,1,0,1,0.761326,314,278,87292,0,0,Sudden_Movement,0.95,Noise,0.98178,0.005395,0.98178,0.012825,0,Unknown,Noise,0,Sudden_Movement,Noise,0.008848267,0,0,0,No_Baby,No baby detected by YOLO
9056,Empty Seat,0,1,0,1,0.752677,328,285,93480,1,0.09952736,Sudden_Movement,0.95,Noise,0.98178,0.005395,0.98178,0.012825,0,Sudden_Movement,Noise,0,Sudden_Movement,Noise,0.009152667,0,0,0,No_Baby,No baby detected by YOLO
9057,Empty Seat,0,1,0,1,0.768651,322,281,90482,0,0,Sudden_Movement,0.95,Noise,0.854582,0.006311,0.854582,0.139106,0,Unknown,Noise,0,Sudden_Movement,Noise,0.009142067,0,0,0,No_Baby,No baby detected by YOLO
9058,Empty Seat,0,1,0,1,0.766062,328,281,92168,0,0,Sudden_Movement,0.95,Noise,0.854582,0.006311,0.854582,0.139106,0,Unknown,Noise,0,Sudden_Movement,Noise,0.009131467,0,0,0,No_Baby,No baby detected by YOLO
9059,Empty Seat,0,1,0,1,0.752955,328,280,91840,0,0,Sudden_Movement,0.95,Noise,0.854582,0.006311,0.854582,0.139106,0,Unknown,Noise,0,Sudden_Movement,Noise,0.009120867,0,0,0,No_Baby,No baby detected by YOLO
9060,Empty Seat,0,1,0,1,0.775056,322,278,89516,1,0.08273297,Sudden_Movement,0.95,Noise,0.854582,0.006311,0.854582,0.139106,0,Sudden_Movement,Noise,0,Sudden_Movement,Noise,0.009110267,0,0,0,No_Baby,No baby detected by YOLO
9061,Empty Seat,0,1,0,1,0.769429,305,281,85705,0,0,Sudden_Movement,0.95,Noise,0.854582,0.006311,0.854582,0.139106,0,Unknown,Noise,0,Sudden_Movement,Noise,0.009099667,0,0,0,No_Baby,No baby detected by YOLO
9062,,0,0,0,0,0,0,0,0,0,0,Sudden_Movement,0.95,Noise,0.546821,0.008774,0.546821,0.444405,0,Unknown,Unknown,0,Sudden_Movement,Noise,0.008645067,0,0,0,No_Baby,No baby detected by YOLO
9063,,0,0,0,0,0,0,0,0,0,0,Sudden_Movement,0.95,Noise,0.546821,0.008774,0.546821,0.444405,0,Unknown,Unknown,0,Sudden_Movement,Noise,0.008190467,0,0,0,No_Baby,No baby detected by YOLO
9064,,0,0,0,0,0,0,0,0,1,0.2220204,Sudden_Movement,0.95,Noise,0.546821,0.008774,0.546821,0.444405,0,Sudden_Movement,Unknown,0,Sudden_Movement,Noise,0.007735867,0,0,0,No_Baby,No baby detected by YOLO
9065,Baby,1,0,1,0,0.723098,210,287,60270,1,0.03773168,Sudden_Movement,0.95,Noise,0.546821,0.008774,0.546821,0.444405,1,Sudden_Movement,Unknown,0,Sudden_Movement,Noise,0.007281267,0,0,0,No_Baby,No baby detected by YOLO
9066,Baby,1,0,1,0,0.716138,222,240,53280,1,0.02775661,Sudden_Movement,0.95,Noise,0.546821,0.008774,0.546821,0.444405,1,Sudden_Movement,Unknown,0,Sudden_Movement,Noise,0.006826667,0,0,0,No_Baby,No baby detected by YOLO
9067,Baby,1,0,1,0,0.807203,228,274,62472,1,0.00610545,Sudden_Movement,0.95,Noise,0.741115,0.010501,0.741115,0.248384,1,Sudden_Movement,Noise,0,Sudden_Movement,Noise,0.007167067,0,0,0,No_Baby,No baby detected by YOLO
9068,Baby,1,0,1,0,0.841033,227,300,68100,1,0.00364208,Sudden_Movement,0.95,Noise,0.741115,0.010501,0.741115,0.248384,1,Sudden_Movement,Noise,0,Sudden_Movement,Noise,0.007507467,0,0,0,No_Baby,No baby detected by YOLO
9069,Baby,1,0,1,0,0.758257,222,299,66378,1,0.00534461,Sudden_Movement,0.95,Noise,0.741115,0.010501,0.741115,0.248384,1,Sudden_Movement,Noise,0,Sudden_Movement,Noise,0.007847867,0,0,0,No_Baby,No baby detected by YOLO
9070,Baby,1,0,1,0,0.817634,223,298,66454,1,0.00240324,Sudden_Movement,0.95,Noise,0.741115,0.010501,0.741115,0.248384,1,Sudden_Movement,Noise,0,Sudden_Movement,Noise,0.008188267,0,0,0,No_Baby,No baby detected by YOLO
9071,Baby,1,0,1,0,0.843953,229,301,68929,1,0.00258455,Sudden_Movement,0.95,Noise,0.567209,0.007214,0.567209,0.425577,1,Sudden_Movement,Unknown,0,Sudden_Movement,Noise,0.008309533,0,0,0,No_Baby,No baby detected by YOLO
9072,Baby,1,0,1,0,0.817187,230,299,68770,1,0.00343196,Sudden_Movement,0.95,Noise,0.567209,0.007214,0.567209,0.425577,1,Sudden_Movement,Unknown,1,Sudden_Movement,Noise,0.008369733,0,1,2,Medium_Risk,Sudden movement detected
9073,Baby,1,0,1,0,0.845002,235,303,71205,1,0.00169854,Sudden_Movement,0.95,Noise,0.567209,0.007214,0.567209,0.425577,1,Sudden_Movement,Unknown,1,Sudden_Movement,Noise,0.008429933,0,2,2,Medium_Risk,Sudden movement detected
9074,Baby,1,0,1,0,0.813741,233,304,70832,1,0.00272224,Normal_Movement,0.795736,Noise,0.567209,0.007214,0.567209,0.425577,1,Normal_Movement,Unknown,1,Sudden_Movement,Noise,0.008490133,0,3,2,Medium_Risk,Sudden movement detected
9075,Baby,1,0,1,0,0.802109,210,291,61110,1,0.00253026,Low_Movement,0.9,Noise,0.567209,0.007214,0.567209,0.425577,1,Low_Movement,Unknown,1,Sudden_Movement,Noise,0.008550333,0,4,2,Medium_Risk,Sudden movement detected
9076,Baby,1,0,1,0,0.800065,215,295,63425,1,0.00286048,Low_Movement,0.9,Noise,0.606695,0.005442,0.606695,0.387863,1,Low_Movement,Noise,1,Sudden_Movement,Noise,0.0084924,0,5,2,Medium_Risk,Sudden movement detected
9077,Baby,1,0,1,0,0.812958,218,294,64092,1,0.00057559,Low_Movement,0.9,Noise,0.606695,0.005442,0.606695,0.387863,1,Low_Movement,Noise,1,Sudden_Movement,Noise,0.008270267,0,6,2,Medium_Risk,Sudden movement detected
9078,Baby,1,0,1,0,0.785466,220,294,64680,1,0.00176172,Low_Movement,0.9,Noise,0.606695,0.005442,0.606695,0.387863,1,Low_Movement,Noise,1,Sudden_Movement,Noise,0.008048133,0,7,2,Medium_Risk,Sudden movement detected
9079,Baby,1,0,1,0,0.814112,218,294,64092,1,0.00147288,Low_Movement,0.9,Noise,0.606695,0.005442,0.606695,0.387863,1,Low_Movement,Noise,1,Sudden_Movement,Noise,0.007826,0,8,2,Medium_Risk,Sudden movement detected
9080,Baby,1,0,1,0,0.78876,224,294,65856,1,0.00116371,Low_Movement,0.9,Noise,0.606695,0.005442,0.606695,0.387863,1,Low_Movement,Noise,1,Sudden_Movement,Noise,0.007603867,0,9,2,Medium_Risk,Sudden movement detected
9081,Baby,1,0,1,0,0.787433,222,294,65268,1,0.00083903,Low_Movement,0.9,Noise,0.798563,0.008135,0.798563,0.193301,1,Low_Movement,Noise,1,Sudden_Movement,Noise,0.007561267,0,10,2,Medium_Risk,Sudden movement detected
9082,Baby,1,0,1,0,0.806591,218,294,64092,1,0.00033996,Inactive,0.95,Noise,0.798563,0.008135,0.798563,0.193301,1,Inactive,Noise,1,Low_Movement,Noise,0.007403533,0,10,2,Medium_Risk,Low movement detected
9083,Baby,1,0,1,0,0.798959,222,293,65046,1,0.00112816,Inactive,0.95,Noise,0.798563,0.008135,0.798563,0.193301,1,Inactive,Noise,1,Low_Movement,Noise,0.0072458,0,10,2,Medium_Risk,Low movement detected
9084,Baby,1,0,1,0,0.790147,223,297,66231,1,0.00129133,Inactive,0.95,Noise,0.798563,0.008135,0.798563,0.193301,1,Inactive,Noise,1,Low_Movement,Noise,0.007088067,0,10,2,Medium_Risk,Low movement detected
9085,Baby,1,0,1,0,0.798872,216,295,63720,1,0.00124458,Inactive,0.95,Noise,0.798563,0.008135,0.798563,0.193301,1,Inactive,Noise,1,Low_Movement,Noise,0.006930333,0,10,2,Medium_Risk,Low movement detected
9086,Baby,1,0,1,0,0.818157,221,296,65416,1,0.00049165,Inactive,0.95,Noise,0.827746,0.003976,0.827746,0.168278,1,Inactive,Noise,1,Low_Movement,Noise,0.006714467,0,10,2,Medium_Risk,Low movement detected
9087,Baby,1,0,1,0,0.803227,215,288,61920,1,0.00094619,Inactive,0.95,Noise,0.827746,0.003976,0.827746,0.168278,1,Inactive,Noise,1,Low_Movement,Noise,0.0064986,0,10,2,Medium_Risk,Low movement detected
9088,Baby,1,0,1,0,0.803212,216,293,63288,1,0.00458687,Inactive,0.95,Noise,0.827746,0.003976,0.827746,0.168278,1,Inactive,Noise,1,Low_Movement,Noise,0.006282733,0,10,2,Medium_Risk,Low movement detected
9089,Baby,1,0,1,0,0.844994,208,291,60528,1,0.0015437,Inactive,0.95,Noise,0.827746,0.003976,0.827746,0.168278,1,Inactive,Noise,1,Inactive,Noise,0.006066867,1,10,2,Medium_Risk,Inactive behavior detected
9090,Baby,1,0,1,0,0.832958,209,287,59983,1,0.00383788,Inactive,0.95,Noise,0.827746,0.003976,0.827746,0.168278,1,Inactive,Noise,1,Inactive,Noise,0.005851,2,10,2,Medium_Risk,Inactive behavior detected
9091,Baby,1,0,1,0,0.825004,207,286,59202,1,0.00499603,Inactive,0.95,Noise,0.827746,0.003976,0.827746,0.168278,1,Inactive,Noise,1,Inactive,Noise,0.005753267,3,10,2,Medium_Risk,Inactive behavior detected
9092,Baby,1,0,1,0,0.825766,214,290,62060,1,0.00058467,Inactive,0.95,Noise,0.997079,0.001064,0.997079,0.001858,1,Inactive,Noise,1,Inactive,Noise,0.0054614,4,9,2,Medium_Risk,Inactive behavior detected
9093,Baby,1,0,1,0,0.826102,215,294,63210,1,0.00043326,Inactive,0.95,Noise,0.997079,0.001064,0.997079,0.001858,1,Inactive,Noise,1,Inactive,Noise,0.005169533,5,8,2,Medium_Risk,Inactive behavior detected
9094,Baby,1,0,1,0,0.841971,212,288,61056,1,0.00293524,Inactive,0.95,Noise,0.997079,0.001064,0.997079,0.001858,1,Inactive,Noise,1,Inactive,Noise,0.004877667,6,7,2,Medium_Risk,Inactive behavior detected
9095,Baby,1,0,1,0,0.829967,226,291,65766,1,0.000834,Inactive,0.95,Noise,0.997079,0.001064,0.997079,0.001858,1,Inactive,Noise,1,Inactive,Noise,0.0045858,7,6,2,Medium_Risk,Inactive behavior detected
9096,Baby,1,0,1,0,0.82679,218,298,64964,1,0.00164088,Inactive,0.95,Noise,0.997079,0.001064,0.997079,0.001858,1,Inactive,Noise,1,Inactive,Noise,0.0041144,8,5,2,Medium_Risk,Inactive behavior detected
9097,Baby,1,0,1,0,0.842746,211,291,61401,1,0.00039502,Inactive,0.95,Normal,0.532176,0.01031,0.457515,0.532176,1,Inactive,Unknown,1,Inactive,Noise,0.0042594,9,4,2,Medium_Risk,Inactive behavior detected
9098,Baby,1,0,1,0,0.803386,222,294,65268,1,0.00229746,Inactive,0.95,Normal,0.532176,0.01031,0.457515,0.532176,1,Inactive,Unknown,1,Inactive,Noise,0.0044044,10,3,2,Medium_Risk,Inactive behavior detected
9099,Baby,1,0,1,0,0.853602,218,291,63438,1,0.00273989,Inactive,0.95,Normal,0.532176,0.01031,0.457515,0.532176,1,Inactive,Unknown,1,Inactive,Noise,0.0045494,11,2,2,Medium_Risk,Inactive behavior detected
9100,Baby,1,0,1,0,0.834017,217,292,63364,1,0.00332059,Inactive,0.95,Normal,0.532176,0.01031,0.457515,0.532176,1,Inactive,Unknown,1,Inactive,Noise,0.0046944,12,1,2,Medium_Risk,Inactive behavior detected
9101,Baby,1,0,1,0,0.844771,219,296,64824,1,0.00104581,Inactive,0.95,Normal,0.532176,0.01031,0.457515,0.532176,1,Inactive,Unknown,1,Inactive,Noise,0.005116667,13,0,2,Medium_Risk,Inactive behavior detected
9102,Baby,1,0,1,0,0.82031,216,291,62856,1,0.00159172,Inactive,0.95,Noise,0.970388,0.002344,0.970388,0.027268,1,Inactive,Noise,1,Inactive,Noise,0.005007867,14,0,2,Medium_Risk,Inactive behavior detected
9103,Baby,1,0,1,0,0.841982,222,293,65046,1,0.00126191,Inactive,0.95,Noise,0.970388,0.002344,0.970388,0.027268,1,Inactive,Noise,1,Inactive,Noise,0.004899067,15,0,2,Medium_Risk,Inactive behavior detected
9104,Baby,1,0,1,0,0.848205,220,295,64900,1,0.00164445,Inactive,0.95,Noise,0.970388,0.002344,0.970388,0.027268,1,Inactive,Noise,1,Inactive,Noise,0.004790267,16,0,2,Medium_Risk,Inactive behavior detected
9105,Baby,1,0,1,0,0.819775,216,289,62424,1,0.00164485,Inactive,0.95,Noise,0.970388,0.002344,0.970388,0.027268,1,Inactive,Noise,1,Inactive,Noise,0.004681467,17,0,2,Medium_Risk,Inactive behavior detected
9106,Baby,1,0,1,0,0.859228,225,293,65925,1,0.0009176,Inactive,0.95,Noise,0.970388,0.002344,0.970388,0.027268,1,Inactive,Noise,1,Inactive,Noise,0.004572667,18,0,2,Medium_Risk,Inactive behavior detected
9107,Baby,1,0,1,0,0.815078,221,291,64311,1,0.00155168,Inactive,0.95,Noise,0.64436,0.010448,0.64436,0.345192,1,Inactive,Noise,1,Inactive,Noise,0.005198267,19,0,2,Medium_Risk,Inactive behavior detected
9108,Baby,1,0,1,0,0.838534,216,291,62856,1,0.00330595,Inactive,0.95,Noise,0.64436,0.010448,0.64436,0.345192,1,Inactive,Noise,1,Inactive,Noise,0.005823867,20,0,2,Medium_Risk,Inactive behavior detected
