sample_id,detected_class,baby_detected,empty_seat_detected,yolo_confidence,lstm_behavior,behavior_confidence,audio_class,audio_confidence,cry_probability,noise_probability,normal_probability,risk_label,risk_confidence,shap_feature_1,shap_value_1,shap_direction_1,shap_feature_2,shap_value_2,shap_direction_2,shap_feature_3,shap_value_3,shap_direction_3
88,Baby,1,0,0.495296,Sudden Movement,0.95,Noise,0.999604,0.000239,0.999604,0.000157,High Risk,3e-05,Sudden Movement,Baby + Sudden Movement + Noise,YOLO — Baby,-3.021143,pushes toward another risk class,Behaviour — Sudden Movement,0.350783,supports this risk prediction,AST — Noise,-0.756738,pushes toward another risk class
89,None,0,0,0.0,Sudden Movement,0.95,Noise,0.998719,0.001222,0.998719,5.9e-05,No Baby,0.99987,No Baby Detected,No baby is currently detected.,YOLO — No Detection,9.065007,supports this risk prediction,Behaviour — Sudden Movement,-0.00011,pushes toward another risk class,AST — Noise,0.051409,supports this risk prediction
90,Baby,1,0,0.562013,Sudden Movement,0.95,Noise,0.998719,0.001222,0.998719,5.9e-05,High Risk,3.3e-05,Sudden Movement,Baby + Sudden Movement + Noise,YOLO — Baby,-3.092492,pushes toward another risk class,Behaviour — Sudden Movement,0.321179,supports this risk prediction,AST — Noise,-0.58744,pushes toward another risk class
91,Baby,1,0,0.625343,Sudden Movement,0.95,Noise,0.998719,0.001222,0.998719,5.9e-05,High Risk,2.4e-05,Sudden Movement,Baby + Sudden Movement + Noise,YOLO — Baby,-3.397704,pushes toward another risk class,Behaviour — Sudden Movement,0.285983,supports this risk prediction,AST — Noise,-0.599397,pushes toward another risk class
92,Baby,1,0,0.636075,Sudden Movement,0.95,Noise,0.998719,0.001222,0.998719,5.9e-05,High Risk,2.1e-05,Sudden Movement,Baby + Sudden Movement + Noise,YOLO — Baby,-3.334999,pushes toward another risk class,Behaviour — Sudden Movement,0.338696,supports this risk prediction,AST — Noise,-0.682511,pushes toward another risk class
93,Baby,1,0,0.669776,Sudden Movement,0.95,Noise,0.998719,0.001222,0.998719,5.9e-05,High Risk,3.3e-05,Sudden Movement,Baby + Sudden Movement + Noise,YOLO — Baby,-3.189704,pushes toward another risk class,Behaviour — Sudden Movement,0.605874,supports this risk prediction,AST — Noise,-0.635427,pushes toward another risk class
94,None,0,0,0.0,Sudden Movement,0.95,Noise,0.998719,0.001222,0.998719,5.9e-05,No Baby,0.999906,No Baby Detected,No baby is currently detected.,YOLO — No Detection,9.092319,supports this risk prediction,Behaviour — Sudden Movement,0.116419,supports this risk prediction,AST — Noise,0.054998,supports this risk prediction
95,None,0,0,0.0,Sudden Movement,0.95,Noise,0.998719,0.001222,0.998719,5.9e-05,No Baby,0.999894,No Baby Detected,No baby is currently detected.,YOLO — No Detection,9.089345,supports this risk prediction,Behaviour — Sudden Movement,0.116611,supports this risk prediction,AST — Noise,0.054593,supports this risk prediction
96,None,0,0,0.0,Sudden Movement,0.95,Noise,0.999616,0.000269,0.999616,0.000115,No Baby,0.9999,No Baby Detected,No baby is currently detected.,YOLO — No Detection,9.096305,supports this risk prediction,Behaviour — Sudden Movement,0.110715,supports this risk prediction,AST — Noise,0.05353,supports this risk prediction
97,None,0,0,0.0,Sudden Movement,0.95,Noise,0.999616,0.000269,0.999616,0.000115,No Baby,0.999903,No Baby Detected,No baby is currently detected.,YOLO — No Detection,9.089345,supports this risk prediction,Behaviour — Sudden Movement,0.116611,supports this risk prediction,AST — Noise,0.054593,supports this risk prediction
