sample_id,detected_class,baby_detected,empty_seat_detected,baby_count,empty_seat_count,yolo_confidence,bbox_width,bbox_height,bbox_area,pose_detected,movement_score,lstm_behavior,behavior_confidence,audio_class,audio_confidence,cry_probability,noise_probability,normal_probability,distress_detected,distress_status
11893,Baby,1,0,1,0,0.826553,379,452,171308,1,0.00322352,Sudden_Movement,0.95,Noise,0.966665,0.011906,0.966665,0.021429,0,Sudden Movement
11894,Baby,1,0,1,0,0.846462,386,431,166366,1,0.00161803,Sudden_Movement,0.95,Noise,0.966665,0.011906,0.966665,0.021429,0,Sudden Movement
11895,Baby,1,0,1,0,0.84588,370,420,155400,1,0.0007475,Low_Movement,0.9,Noise,0.966665,0.011906,0.966665,0.021429,0,Low Movement Condition
11896,Baby,1,0,1,0,0.843078,391,445,173995,1,0.00121658,Low_Movement,0.9,Normal,0.99906,0.000322,0.000619,0.99906,0,Low Movement Condition
11897,Baby,1,0,1,0,0.837356,392,449,176008,1,0.00076829,Low_Movement,0.9,Normal,0.99906,0.000322,0.000619,0.99906,0,Low Movement Condition
11898,Baby,1,0,1,0,0.854711,364,406,147784,1,0.0017095,Low_Movement,0.9,Normal,0.99906,0.000322,0.000619,0.99906,0,Low Movement Condition
11899,Baby,1,0,1,0,0.856085,377,426,160602,1,0.00193433,Inactive,0.95,Normal,0.99906,0.000322,0.000619,0.99906,0,Inactive Condition
11900,Baby,1,0,1,0,0.849759,394,457,180058,1,0.00153404,Inactive,0.95,Normal,0.99906,0.000322,0.000619,0.99906,0,Inactive Condition
11901,Baby,1,0,1,0,0.825537,369,418,154242,1,0.01200086,Inactive,0.95,Normal,0.99906,0.000322,0.000619,0.99906,0,Inactive Condition
11902,Baby,1,0,1,0,0.857257,400,418,167200,1,0.03013899,Low_Movement,0.9,Noise,0.996699,0.002154,0.996699,0.001147,0,Low Movement Condition
11903,Baby,1,0,1,0,0.868182,363,419,152097,1,0.03236097,Normal_Movement,0.792999,Noise,0.996699,0.002154,0.996699,0.001147,0,Normal Condition
11904,Baby,1,0,1,0,0.815833,402,424,170448,1,0.02121965,Normal_Movement,0.792873,Noise,0.996699,0.002154,0.996699,0.001147,0,Normal Condition
11905,Baby,1,0,1,0,0.814721,400,427,170800,1,0.00106088,Normal_Movement,0.792642,Noise,0.996699,0.002154,0.996699,0.001147,0,Normal Condition
11906,Baby,1,0,1,0,0.865024,378,418,158004,1,0.01467748,Restless_Movement,0.9,Noise,0.996699,0.002154,0.996699,0.001147,0,Restless Movement
11907,Baby,1,0,1,0,0.810932,376,474,178224,1,0.05078721,Sudden_Movement,0.95,Cry,0.943124,0.943124,0.055218,0.001658,1,High Distress
11908,Baby,1,0,1,0,0.886026,374,452,169048,1,0.12636833,Sudden_Movement,0.95,Cry,0.943124,0.943124,0.055218,0.001658,1,High Distress
11909,Baby,1,0,1,0,0.840913,421,428,180188,1,0.01620765,Sudden_Movement,0.95,Cry,0.943124,0.943124,0.055218,0.001658,1,High Distress
11910,Baby,1,0,1,0,0.849292,410,475,194750,1,0.06154421,Sudden_Movement,0.95,Cry,0.943124,0.943124,0.055218,0.001658,1,High Distress
11911,Baby,1,0,1,0,0.841558,360,401,144360,1,0.02020399,Sudden_Movement,0.95,Noise,0.953337,0.040769,0.953337,0.005894,0,Sudden Movement
11912,Baby,1,0,1,0,0.851316,384,405,155520,1,0.00330738,Sudden_Movement,0.95,Noise,0.953337,0.040769,0.953337,0.005894,0,Sudden Movement
11913,Baby,1,0,1,0,0.866555,384,433,166272,1,0.00476292,Sudden_Movement,0.95,Noise,0.953337,0.040769,0.953337,0.005894,0,Sudden Movement
11914,Baby,1,0,1,0,0.842698,380,428,162640,1,0.01717738,Sudden_Movement,0.95,Noise,0.953337,0.040769,0.953337,0.005894,0,Sudden Movement
11915,Baby,1,0,1,0,0.874144,373,414,154422,1,0.02192147,Sudden_Movement,0.95,Noise,0.953337,0.040769,0.953337,0.005894,0,Sudden Movement
11916,Baby,1,0,1,0,0.880444,386,449,173314,1,0.01519723,Sudden_Movement,0.95,Noise,0.760421,0.003857,0.760421,0.235722,0,Sudden Movement
11917,Baby,1,0,1,0,0.861806,374,446,166804,1,0.00809512,Sudden_Movement,0.95,Noise,0.760421,0.003857,0.760421,0.235722,0,Sudden Movement
11918,Baby,1,0,1,0,0.879706,380,429,163020,1,0.00428123,Sudden_Movement,0.95,Noise,0.760421,0.003857,0.760421,0.235722,0,Sudden Movement
11919,Baby,1,0,1,0,0.868432,386,417,160962,1,0.01302577,Sudden_Movement,0.95,Noise,0.760421,0.003857,0.760421,0.235722,0,Sudden Movement
11920,Baby,1,0,1,0,0.88385,358,416,148928,1,0.02393468,Restless_Movement,0.9,Noise,0.760421,0.003857,0.760421,0.235722,0,Restless Movement
11921,Baby,1,0,1,0,0.873706,361,446,161006,1,0.02589726,Restless_Movement,0.9,Noise,0.998789,0.000417,0.998789,0.000794,0,Restless Movement
11922,Baby,1,0,1,0,0.850564,377,418,157586,1,0.00482352,Restless_Movement,0.9,Noise,0.998789,0.000417,0.998789,0.000794,0,Restless Movement
11923,Baby,1,0,1,0,0.874536,363,462,167706,1,0.0158694,Restless_Movement,0.9,Noise,0.998789,0.000417,0.998789,0.000794,0,Restless Movement
11924,Baby,1,0,1,0,0.809562,391,419,163829,1,0.01249023,Restless_Movement,0.9,Noise,0.998789,0.000417,0.998789,0.000794,0,Restless Movement
11925,Baby,1,0,1,0,0.839296,388,437,169556,1,0.00145711,Restless_Movement,0.9,Noise,0.998789,0.000417,0.998789,0.000794,0,Restless Movement
11926,Baby,1,0,1,0,0.874424,365,443,161695,1,0.00894572,Restless_Movement,0.9,Noise,0.921047,0.075018,0.921047,0.003935,0,Restless Movement
11927,Baby,1,0,1,0,0.85454,397,426,169122,1,0.01296744,Restless_Movement,0.9,Noise,0.921047,0.075018,0.921047,0.003935,0,Restless Movement
11928,Baby,1,0,1,0,0.87054,391,432,168912,1,0.01326725,Restless_Movement,0.9,Noise,0.921047,0.075018,0.921047,0.003935,0,Restless Movement
11929,Baby,1,0,1,0,0.850776,362,419,151678,1,0.0291042,Restless_Movement,0.9,Noise,0.921047,0.075018,0.921047,0.003935,0,Restless Movement
11930,Baby,1,0,1,0,0.892728,379,451,170929,1,0.01540077,Restless_Movement,0.9,Noise,0.921047,0.075018,0.921047,0.003935,0,Restless Movement
11931,Baby,1,0,1,0,0.826265,387,434,167958,1,0.00709665,Restless_Movement,0.9,Cry,0.846962,0.846962,0.142413,0.010626,1,Distressed Movement
11932,Baby,1,0,1,0,0.808194,395,436,172220,1,0.01197532,Restless_Movement,0.9,Cry,0.846962,0.846962,0.142413,0.010626,1,Distressed Movement
11933,Baby,1,0,1,0,0.840127,358,428,153224,1,0.01197018,Restless_Movement,0.9,Cry,0.846962,0.846962,0.142413,0.010626,1,Distressed Movement
11934,Baby,1,0,1,0,0.870434,371,426,158046,1,0.02487924,Restless_Movement,0.9,Cry,0.846962,0.846962,0.142413,0.010626,1,Distressed Movement
11935,Baby,1,0,1,0,0.853144,382,457,174574,1,0.01130539,Restless_Movement,0.9,Cry,0.846962,0.846962,0.142413,0.010626,1,Distressed Movement
11936,Baby,1,0,1,0,0.880946,386,425,164050,1,0.00499924,Restless_Movement,0.9,Noise,0.968775,0.030402,0.968775,0.000823,0,Restless Movement
11937,Baby,1,0,1,0,0.819183,355,434,154070,1,0.02064128,Restless_Movement,0.9,Noise,0.968775,0.030402,0.968775,0.000823,0,Restless Movement
11938,Baby,1,0,1,0,0.861251,360,449,161640,1,0.01511473,Restless_Movement,0.9,Noise,0.968775,0.030402,0.968775,0.000823,0,Restless Movement
11939,Baby,1,0,1,0,0.836992,366,426,155916,1,0.01593082,Restless_Movement,0.9,Noise,0.968775,0.030402,0.968775,0.000823,0,Restless Movement
11940,Baby,1,0,1,0,0.834938,363,434,157542,1,0.01051371,Restless_Movement,0.9,Noise,0.968775,0.030402,0.968775,0.000823,0,Restless Movement
11941,Baby,1,0,1,0,0.865297,363,442,160446,1,0.016652,Restless_Movement,0.9,Noise,0.952876,0.005712,0.952876,0.041412,0,Restless Movement
11942,Baby,1,0,1,0,0.865834,357,426,152082,1,0.01581927,Restless_Movement,0.9,Noise,0.952876,0.005712,0.952876,0.041412,0,Restless Movement
11943,Baby,1,0,1,0,0.878967,357,451,161007,1,0.02264261,Restless_Movement,0.9,Noise,0.952876,0.005712,0.952876,0.041412,0,Restless Movement
11944,Baby,1,0,1,0,0.857375,358,430,153940,1,0.01178766,Restless_Movement,0.9,Noise,0.952876,0.005712,0.952876,0.041412,0,Restless Movement
11945,Baby,1,0,1,0,0.855945,364,433,157612,1,0.00246924,Restless_Movement,0.9,Noise,0.952876,0.005712,0.952876,0.041412,0,Restless Movement
11946,Baby,1,0,1,0,0.871149,395,430,169850,1,0.00994093,Sudden_Movement,0.95,Cry,0.995555,0.995555,0.004056,0.000389,1,High Distress
11947,Baby,1,0,1,0,0.79044,382,441,168462,1,0.01022089,Sudden_Movement,0.95,Cry,0.995555,0.995555,0.004056,0.000389,1,High Distress
11948,Baby,1,0,1,0,0.85277,376,472,177472,1,0.01289119,Sudden_Movement,0.95,Cry,0.995555,0.995555,0.004056,0.000389,1,High Distress
11949,Baby,1,0,1,0,0.822794,375,433,162375,1,0.00967349,Sudden_Movement,0.95,Cry,0.995555,0.995555,0.004056,0.000389,1,High Distress
11950,Baby,1,0,1,0,0.887928,374,447,167178,1,0.01726422,Sudden_Movement,0.95,Cry,0.995555,0.995555,0.004056,0.000389,1,High Distress
11951,Baby,1,0,1,0,0.853135,374,440,164560,1,0.00319996,Sudden_Movement,0.95,Normal,0.812125,0.003592,0.184283,0.812125,0,Sudden Movement
11952,Baby,1,0,1,0,0.870355,384,433,166272,1,0.00864142,Sudden_Movement,0.95,Normal,0.812125,0.003592,0.184283,0.812125,0,Sudden Movement
11953,Baby,1,0,1,0,0.841939,384,462,177408,1,0.0014524,Sudden_Movement,0.95,Normal,0.812125,0.003592,0.184283,0.812125,0,Sudden Movement
11954,Baby,1,0,1,0,0.874208,385,440,169400,1,0.00563922,Sudden_Movement,0.95,Normal,0.812125,0.003592,0.184283,0.812125,0,Sudden Movement
11955,Baby,1,0,1,0,0.844153,378,450,170100,1,0.0192531,Normal_Movement,0.793496,Normal,0.812125,0.003592,0.184283,0.812125,0,Normal Condition
11956,Baby,1,0,1,0,0.831526,374,428,160072,1,0.02190283,Normal_Movement,0.793482,Normal,0.997852,0.000538,0.00161,0.997852,0,Normal Condition
11957,Baby,1,0,1,0,0.882543,386,454,175244,1,0.00496248,Normal_Movement,0.79336,Normal,0.997852,0.000538,0.00161,0.997852,0,Normal Condition
11958,Baby,1,0,1,0,0.843534,353,447,157791,1,0.01756456,Normal_Movement,0.79343,Normal,0.997852,0.000538,0.00161,0.997852,0,Normal Condition
11959,Baby,1,0,1,0,0.884425,375,457,171375,1,0.00831655,Normal_Movement,0.793343,Normal,0.997852,0.000538,0.00161,0.997852,0,Normal Condition
11960,Baby,1,0,1,0,0.850905,389,426,165714,1,0.00434942,Normal_Movement,0.793326,Normal,0.997852,0.000538,0.00161,0.997852,0,Normal Condition
11961,Baby,1,0,1,0,0.857108,387,426,164862,1,0.00502917,Normal_Movement,0.793355,Noise,0.997632,0.001057,0.997632,0.001311,0,Normal Condition
11962,Baby,1,0,1,0,0.878159,360,463,166680,1,0.02520259,Normal_Movement,0.79343,Noise,0.997632,0.001057,0.997632,0.001311,0,Normal Condition
11963,Baby,1,0,1,0,0.849613,385,459,176715,1,0.01069649,Normal_Movement,0.793247,Noise,0.997632,0.001057,0.997632,0.001311,0,Normal Condition
11964,Baby,1,0,1,0,0.859526,374,438,163812,1,0.0175827,Normal_Movement,0.793344,Noise,0.997632,0.001057,0.997632,0.001311,0,Normal Condition
11965,Baby,1,0,1,0,0.885153,356,457,162692,1,0.00755467,Normal_Movement,0.793327,Noise,0.997632,0.001057,0.997632,0.001311,0,Normal Condition
11966,Baby,1,0,1,0,0.843838,360,455,163800,1,0.01797755,Normal_Movement,0.793408,Noise,0.670988,0.326812,0.670988,0.002199,0,Normal Condition
11967,Baby,1,0,1,0,0.841633,363,433,157179,1,0.00729206,Normal_Movement,0.793317,Noise,0.670988,0.326812,0.670988,0.002199,0,Normal Condition
11968,Baby,1,0,1,0,0.842755,361,441,159201,1,0.00124604,Normal_Movement,0.793224,Noise,0.670988,0.326812,0.670988,0.002199,0,Normal Condition
11969,Baby,1,0,1,0,0.854723,387,437,169119,1,0.00690061,Normal_Movement,0.793292,Noise,0.670988,0.326812,0.670988,0.002199,0,Normal Condition
11970,Baby,1,0,1,0,0.884562,371,457,169547,1,0.01509801,Normal_Movement,0.793379,Noise,0.670988,0.326812,0.670988,0.002199,0,Normal Condition
11971,Baby,1,0,1,0,0.826397,387,439,169893,1,0.00414003,Normal_Movement,0.793365,Noise,0.998764,0.000347,0.998764,0.000889,0,Normal Condition
11972,Baby,1,0,1,0,0.888525,378,463,175014,1,0.00869709,Normal_Movement,0.793438,Noise,0.998764,0.000347,0.998764,0.000889,0,Normal Condition
11973,Baby,1,0,1,0,0.856129,378,451,170478,1,0.00454041,Normal_Movement,0.793374,Noise,0.998764,0.000347,0.998764,0.000889,0,Normal Condition
11974,Baby,1,0,1,0,0.849888,361,453,163533,1,0.00122121,Normal_Movement,0.793384,Noise,0.998764,0.000347,0.998764,0.000889,0,Normal Condition
11975,Baby,1,0,1,0,0.876671,384,450,172800,1,0.00733395,Normal_Movement,0.793291,Noise,0.998764,0.000347,0.998764,0.000889,0,Normal Condition
11976,Baby,1,0,1,0,0.82992,384,444,170496,1,0.01955327,Normal_Movement,0.793395,Noise,0.995905,0.002555,0.995905,0.001539,0,Normal Condition
11977,Baby,1,0,1,0,0.8496,378,462,174636,1,0.01235409,Normal_Movement,0.79325,Noise,0.995905,0.002555,0.995905,0.001539,0,Normal Condition
11978,Baby,1,0,1,0,0.866163,378,435,164430,1,0.02418568,Normal_Movement,0.793308,Noise,0.995905,0.002555,0.995905,0.001539,0,Normal Condition
11979,Baby,1,0,1,0,0.699366,342,426,145692,1,0.01464291,Normal_Movement,0.793212,Noise,0.995905,0.002555,0.995905,0.001539,0,Normal Condition
11980,Baby,1,0,1,0,0.868267,369,381,140589,1,0.00238796,Normal_Movement,0.793102,Noise,0.995905,0.002555,0.995905,0.001539,0,Normal Condition
11981,Baby,1,0,1,0,0.862169,361,405,146205,1,0.00260195,Normal_Movement,0.793347,Normal,0.96548,0.002442,0.032077,0.96548,0,Normal Condition
11982,Baby,1,0,1,0,0.779482,357,372,132804,1,0.00229321,Normal_Movement,0.793425,Normal,0.96548,0.002442,0.032077,0.96548,0,Normal Condition
11983,Baby,1,0,1,0,0.815948,355,370,131350,1,0.00540226,Normal_Movement,0.793475,Normal,0.96548,0.002442,0.032077,0.96548,0,Normal Condition
11984,Baby,1,0,1,0,0.821709,347,375,130125,1,0.00272493,Normal_Movement,0.793484,Normal,0.96548,0.002442,0.032077,0.96548,0,Normal Condition
11985,Baby,1,0,1,0,0.886795,370,411,152070,1,0.00116799,Normal_Movement,0.793519,Normal,0.96548,0.002442,0.032077,0.96548,0,Normal Condition
11986,Baby,1,0,1,0,0.85675,362,393,142266,1,0.00175173,Low_Movement,0.9,Noise,0.99142,0.006616,0.99142,0.001964,0,Low Movement Condition
11987,Baby,1,0,1,0,0.855126,370,399,147630,1,0.00191836,Low_Movement,0.9,Noise,0.99142,0.006616,0.99142,0.001964,0,Low Movement Condition
11988,Baby,1,0,1,0,0.867833,379,408,154632,1,0.00204294,Inactive,0.95,Noise,0.99142,0.006616,0.99142,0.001964,0,Inactive Condition
11989,Baby,1,0,1,0,0.854829,360,389,140040,1,0.01334957,Low_Movement,0.9,Noise,0.99142,0.006616,0.99142,0.001964,0,Low Movement Condition
11990,Baby,1,0,1,0,0.879107,362,400,144800,1,0.02836509,Low_Movement,0.9,Noise,0.888145,0.110119,0.888145,0.001736,0,Low Movement Condition
11991,Baby,1,0,1,0,0.805456,363,402,145926,1,0.0005772,Low_Movement,0.9,Noise,0.888145,0.110119,0.888145,0.001736,0,Low Movement Condition
11992,Baby,1,0,1,0,0.865059,381,401,152781,1,0.00198634,Normal_Movement,0.792832,Noise,0.888145,0.110119,0.888145,0.001736,0,Normal Condition
11993,Baby,1,0,1,0,0.858993,381,399,152019,1,0.01308673,Normal_Movement,0.792893,Noise,0.888145,0.110119,0.888145,0.001736,0,Normal Condition
11994,Baby,1,0,1,0,0.79309,362,394,142628,1,0.02785109,Normal_Movement,0.793011,Noise,0.888145,0.110119,0.888145,0.001736,0,Normal Condition
11995,Baby,1,0,1,0,0.851718,374,398,148852,1,0.00372595,Normal_Movement,0.79308,Noise,0.962724,0.035217,0.962724,0.002059,0,Normal Condition
11996,Baby,1,0,1,0,0.847526,359,397,142523,1,0.02601114,Restless_Movement,0.9,Noise,0.962724,0.035217,0.962724,0.002059,0,Restless Movement
11997,Baby,1,0,1,0,0.825621,371,397,147287,1,0.0183894,Restless_Movement,0.9,Noise,0.962724,0.035217,0.962724,0.002059,0,Restless Movement
11998,Baby,1,0,1,0,0.824184,369,395,145755,1,0.00694392,Restless_Movement,0.9,Noise,0.962724,0.035217,0.962724,0.002059,0,Restless Movement
11999,Baby,1,0,1,0,0.830961,383,398,152434,1,0.00528039,Restless_Movement,0.9,Noise,0.962724,0.035217,0.962724,0.002059,0,Restless Movement
12000,Baby,1,0,1,0,0.823464,367,388,142396,1,0.01997649,Restless_Movement,0.9,Noise,0.989238,0.002156,0.989238,0.008606,0,Restless Movement
12001,Baby,1,0,1,0,0.843662,365,395,144175,1,0.02023792,Restless_Movement,0.9,Noise,0.989238,0.002156,0.989238,0.008606,0,Restless Movement
12002,Baby,1,0,1,0,0.786964,359,393,141087,1,0.01506334,Restless_Movement,0.9,Noise,0.989238,0.002156,0.989238,0.008606,0,Restless Movement
12003,Baby,1,0,1,0,0.847815,378,402,151956,1,0.00234023,Normal_Movement,0.793431,Noise,0.989238,0.002156,0.989238,0.008606,0,Normal Condition
12004,Baby,1,0,1,0,0.824863,374,399,149226,1,0.0056142,Restless_Movement,0.9,Noise,0.77869,0.218731,0.77869,0.002579,0,Restless Movement
12005,Baby,1,0,1,0,0.808687,362,422,152764,1,0.02385932,Restless_Movement,0.9,Noise,0.77869,0.218731,0.77869,0.002579,0,Restless Movement
12006,Baby,1,0,1,0,0.870599,376,393,147768,1,0.02985074,Restless_Movement,0.9,Noise,0.77869,0.218731,0.77869,0.002579,0,Restless Movement
12007,Baby,1,0,1,0,0.842654,364,392,142688,1,0.02780457,Restless_Movement,0.9,Noise,0.77869,0.218731,0.77869,0.002579,0,Restless Movement
12008,Baby,1,0,1,0,0.787502,369,395,145755,1,0.01390049,Restless_Movement,0.9,Noise,0.77869,0.218731,0.77869,0.002579,0,Restless Movement
12009,Baby,1,0,1,0,0.847998,377,396,149292,1,0.00139693,Restless_Movement,0.9,Normal,0.896516,0.003027,0.100457,0.896516,0,Restless Movement
12010,Baby,1,0,1,0,0.825891,367,395,144965,1,0.01669875,Restless_Movement,0.9,Normal,0.896516,0.003027,0.100457,0.896516,0,Restless Movement
12011,Baby,1,0,1,0,0.851627,355,393,139515,1,0.01765102,Restless_Movement,0.9,Normal,0.896516,0.003027,0.100457,0.896516,0,Restless Movement
12012,Baby,1,0,1,0,0.82648,367,389,142763,1,0.01407748,Restless_Movement,0.9,Normal,0.896516,0.003027,0.100457,0.896516,0,Restless Movement
12013,Baby,1,0,1,0,0.853636,364,399,145236,1,0.00799264,Normal_Movement,0.793473,Normal,0.896516,0.003027,0.100457,0.896516,0,Normal Condition
12014,Baby,1,0,1,0,0.797671,368,389,143152,1,0.0065315,Normal_Movement,0.793476,Normal,0.977067,0.001964,0.020969,0.977067,0,Normal Condition
12015,Baby,1,0,1,0,0.817756,367,397,145699,1,0.01422834,Normal_Movement,0.793543,Normal,0.977067,0.001964,0.020969,0.977067,0,Normal Condition
12016,Baby,1,0,1,0,0.846804,383,394,150902,1,0.01041786,Normal_Movement,0.793451,Normal,0.977067,0.001964,0.020969,0.977067,0,Normal Condition
12017,Baby,1,0,1,0,0.824531,362,398,144076,1,0.01519356,Normal_Movement,0.793443,Normal,0.977067,0.001964,0.020969,0.977067,0,Normal Condition
12018,Baby,1,0,1,0,0.828946,357,393,140301,1,0.01548012,Normal_Movement,0.793471,Normal,0.977067,0.001964,0.020969,0.977067,0,Normal Condition
12019,Baby,1,0,1,0,0.836242,364,398,144872,1,0.01141629,Normal_Movement,0.793443,Noise,0.990081,0.00587,0.990081,0.004049,0,Normal Condition
12020,Baby,1,0,1,0,0.798762,371,394,146174,1,0.00771053,Normal_Movement,0.793374,Noise,0.990081,0.00587,0.990081,0.004049,0,Normal Condition
12021,Baby,1,0,1,0,0.858231,383,401,153583,1,0.00397156,Normal_Movement,0.793271,Noise,0.990081,0.00587,0.990081,0.004049,0,Normal Condition
12022,Baby,1,0,1,0,0.803774,353,391,138023,1,0.01669878,Normal_Movement,0.793357,Noise,0.990081,0.00587,0.990081,0.004049,0,Normal Condition
12023,Baby,1,0,1,0,0.851907,364,392,142688,1,0.01759129,Normal_Movement,0.79337,Noise,0.990081,0.00587,0.990081,0.004049,0,Normal Condition
12024,Baby,1,0,1,0,0.864934,358,403,144274,1,0.01239723,Normal_Movement,0.793255,Noise,0.992034,0.006013,0.992034,0.001953,0,Normal Condition
12025,Baby,1,0,1,0,0.854829,385,399,153615,1,0.00197862,Normal_Movement,0.793235,Noise,0.992034,0.006013,0.992034,0.001953,0,Normal Condition
12026,Baby,1,0,1,0,0.84442,380,395,150100,1,0.01264532,Normal_Movement,0.793203,Noise,0.992034,0.006013,0.992034,0.001953,0,Normal Condition
12027,Baby,1,0,1,0,0.855118,359,394,141446,1,0.01955679,Normal_Movement,0.793315,Noise,0.992034,0.006013,0.992034,0.001953,0,Normal Condition
12028,Baby,1,0,1,0,0.844363,363,390,141570,1,0.01559018,Normal_Movement,0.79335,Noise,0.992034,0.006013,0.992034,0.001953,0,Normal Condition
12029,Baby,1,0,1,0,0.83783,365,402,146730,1,0.0072815,Normal_Movement,0.793274,Noise,0.763873,0.230303,0.763873,0.005824,0,Normal Condition
12030,Baby,1,0,1,0,0.832964,382,483,184506,1,0.00149301,Normal_Movement,0.793166,Noise,0.763873,0.230303,0.763873,0.005824,0,Normal Condition
12031,Baby,1,0,1,0,0.845921,375,511,191625,1,0.00140978,Normal_Movement,0.793311,Noise,0.763873,0.230303,0.763873,0.005824,0,Normal Condition
12032,Baby,1,0,1,0,0.883322,378,461,174258,1,0.00614013,Normal_Movement,0.793269,Noise,0.763873,0.230303,0.763873,0.005824,0,Normal Condition
12033,Baby,1,0,1,0,0.53045,407,445,181115,1,0.02961841,Restless_Movement,0.9,Noise,0.763873,0.230303,0.763873,0.005824,0,Restless Movement
12034,Baby,1,0,1,0,0.808496,405,466,188730,1,0.03973051,Sudden_Movement,0.95,Noise,0.959988,0.037099,0.959988,0.002914,0,Sudden Movement
12035,None,0,0,0,0,0,0,0,0,1,0.04212469,Sudden_Movement,0.95,Noise,0.959988,0.037099,0.959988,0.002914,0,No Baby Detected
12036,Baby,1,0,1,0,0.819508,254,308,78232,1,0.06028112,Sudden_Movement,0.95,Noise,0.959988,0.037099,0.959988,0.002914,0,Sudden Movement
12037,Baby,1,0,1,0,0.862606,342,466,159372,1,0.01966277,Sudden_Movement,0.95,Noise,0.959988,0.037099,0.959988,0.002914,0,Sudden Movement
12038,Baby,1,0,1,0,0.859133,270,351,94770,1,0.03050132,Sudden_Movement,0.95,Noise,0.959988,0.037099,0.959988,0.002914,0,Sudden Movement
12039,Baby,1,0,1,0,0.885961,369,427,157563,1,0.05263302,Sudden_Movement,0.95,Noise,0.634117,0.35149,0.634117,0.014393,0,Sudden Movement
12040,Baby,1,0,1,0,0.836486,312,359,112008,1,0.04605828,Sudden_Movement,0.95,Noise,0.634117,0.35149,0.634117,0.014393,0,Sudden Movement
12041,Baby,1,0,1,0,0.822422,326,386,125836,1,0.05169345,Sudden_Movement,0.95,Noise,0.634117,0.35149,0.634117,0.014393,0,Sudden Movement
12042,Baby,1,0,1,0,0.8306,297,375,111375,1,0.02019194,Sudden_Movement,0.95,Noise,0.634117,0.35149,0.634117,0.014393,0,Sudden Movement
12043,Baby,1,0,1,0,0.889733,332,448,148736,1,0.02066927,Sudden_Movement,0.95,Noise,0.634117,0.35149,0.634117,0.014393,0,Sudden Movement
12044,Baby,1,0,1,0,0.846839,276,372,102672,1,0.04273106,Sudden_Movement,0.95,Noise,0.954298,0.043516,0.954298,0.002185,0,Sudden Movement
12045,Baby,1,0,1,0,0.916317,310,399,123690,1,0.00696568,Sudden_Movement,0.95,Noise,0.954298,0.043516,0.954298,0.002185,0,Sudden Movement
12046,Baby,1,0,1,0,0.861331,271,394,106774,1,0.03112996,Sudden_Movement,0.95,Noise,0.954298,0.043516,0.954298,0.002185,0,Sudden Movement
12047,Baby,1,0,1,0,0.891592,287,431,123697,1,0.00764528,Sudden_Movement,0.95,Noise,0.954298,0.043516,0.954298,0.002185,0,Sudden Movement
12048,Baby,1,0,1,0,0.858822,263,400,105200,1,0.0134091,Sudden_Movement,0.95,Noise,0.954298,0.043516,0.954298,0.002185,0,Sudden Movement
12049,Baby,1,0,1,0,0.824508,306,365,111690,1,0.02663121,Sudden_Movement,0.95,Noise,0.983283,0.015039,0.983283,0.001677,0,Sudden Movement
12050,Baby,1,0,1,0,0.842239,292,354,103368,1,0.01995176,Sudden_Movement,0.95,Noise,0.983283,0.015039,0.983283,0.001677,0,Sudden Movement
12051,Baby,1,0,1,0,0.834283,308,461,141988,1,0.00619413,Sudden_Movement,0.95,Noise,0.983283,0.015039,0.983283,0.001677,0,Sudden Movement
12052,Baby,1,0,1,0,0.85038,331,507,167817,1,0.00602403,Sudden_Movement,0.95,Noise,0.983283,0.015039,0.983283,0.001677,0,Sudden Movement
12053,Baby,1,0,1,0,0.853084,349,401,139949,1,0.0117984,Restless_Movement,0.9,Noise,0.983283,0.015039,0.983283,0.001677,0,Restless Movement
12054,Baby,1,0,1,0,0.844775,357,396,141372,1,0.00548678,Restless_Movement,0.9,Noise,0.7751,0.223032,0.7751,0.001868,0,Restless Movement
12055,Baby,1,0,1,0,0.705193,347,377,130819,1,0.01829286,Restless_Movement,0.9,Noise,0.7751,0.223032,0.7751,0.001868,0,Restless Movement
12056,Baby,1,0,1,0,0.856069,324,406,131544,1,0.49222013,Sudden_Movement,0.95,Noise,0.7751,0.223032,0.7751,0.001868,0,Sudden Movement
12057,Baby,1,0,1,0,0.826098,324,383,124092,1,0.0319938,Sudden_Movement,0.95,Noise,0.7751,0.223032,0.7751,0.001868,0,Sudden Movement
12058,Baby,1,0,1,0,0.824753,325,360,117000,1,0.03826296,Sudden_Movement,0.95,Noise,0.972432,0.016808,0.972432,0.01076,0,Sudden Movement
12059,Baby,1,0,1,0,0.795223,309,378,116802,1,0.07753735,Sudden_Movement,0.95,Noise,0.972432,0.016808,0.972432,0.01076,0,Sudden Movement
12060,Baby,1,0,1,0,0.858974,328,437,143336,1,0.03738605,Sudden_Movement,0.95,Noise,0.972432,0.016808,0.972432,0.01076,0,Sudden Movement
12061,Baby,1,0,1,0,0.879773,303,400,121200,1,0.01950904,Sudden_Movement,0.95,Noise,0.972432,0.016808,0.972432,0.01076,0,Sudden Movement
12062,Baby,1,0,1,0,0.925855,307,401,123107,1,0.00717251,Sudden_Movement,0.95,Noise,0.972432,0.016808,0.972432,0.01076,0,Sudden Movement
12063,Baby,1,0,1,0,0.901185,359,531,190629,1,0.02170294,Sudden_Movement,0.95,Normal,0.901396,0.007201,0.091404,0.901396,0,Sudden Movement
